zip_idx,portfolio_idx,leed_idx,portfolio_address,leed_address,distance_m,leed_certification_level,leed_certification_date,leed_rating_system,leed_project_url,leed_project_id
404,13296,24583,"8181 E.Tufts Avenue, Denver, CO, 80237","8181 East Tufts, Denver, CO 80237.0",0,Gold,2015-08-20,Existing Buildings,https://www.usgbc.org/projects/tufts-westcore-recertification,1000039596
404,13299,23053,"4600 S. Ulster, Denver, CO, 80237","4600 S. Ulster, Denver, CO 80237.0",0,Gold,2016-08-15,Existing Buildings,https://www.usgbc.org/projects/metropoint-i-0,1000073697
404,13306,25141,"4600 South Syracuse, Denver, CO, 80237","4600 S. Syracuse Street, Denver, CO 80237.0",0,Silver,2008-07-23,Existing Buildings,https://www.usgbc.org/projects/4600-south-syracuse-street,10163631
404,13381,23056,"4610 S. Ulster, Denver, CO, 80237","4610 S. Ulster, Denver, CO 80237.0",0,Gold,2016-08-15,Existing Buildings,https://www.usgbc.org/projects/metropoint-ii-0,1000073698
404,13424,24348,"7001 E. Belleview Avenue, Denver, CO, 80237","7001 East Belleview Avenue, Denver, CO 80237.0",0,Gold,2018-09-23,Core and Shell,https://www.usgbc.org/projects/one-belleview-station,1000052880
404,13426,24459,"4643 S. Ulster Street, Denver, CO, 80237","4643 South Ulster Street, Denver, CO 80237.0",0,Silver,2013-03-25,Existing Buildings,https://www.usgbc.org/projects/regency-plaza-0,1000027324
404,13447,23283,"5050 S Syracuse St, Denver, CO, 80237","5050 South Syracuse, Denver, CO 80237.0",0,Gold,2019-09-02,Core and Shell,https://www.usgbc.org/projects/50-fifty-dtc,1000070664
404,13523,24921,"6900 E Layton Ave, Denver, CO, 80237","6900 Layton, Denver, CO 80237.0",8,Gold,2021-10-25,Core and Shell,https://www.usgbc.org/projects/6900-layton,1000106674
405,12820,23637,"3055 Roslyn Street, Denver, CO, 80238","3055 Roslyn Street, Denver, CO 80238.0",0,Gold,2007-10-04,Core and Shell,https://www.usgbc.org/projects/3055-roslyn,10002704
406,12748,23923,"4100 North Kittredge St, Denver, CO, 80239","4100 N. Kittredge Street, Denver, CO 80239.0",0,Silver,2014-03-18,New Construction,https://www.usgbc.org/projects/towneplace-suites-denver-airport-gate,10855788
406,12794,23284,"12025 E 45Th Ave, Denver, CO, 80239","12025 East 45th Avenue, Denver, CO 80239.0",0,Gold,2019-07-07,Commercial Interiors,https://www.usgbc.org/projects/denver-911-communication-center,1000074486
408,12741,24085,"4856 N Andes St, Denver, CO, 80249","4856 North Andes Court, Denver, CO 80249.0",0,Gold,2011-12-05,New Construction,https://www.usgbc.org/projects/green-valley-ranch-library,10485030
408,13324,24114,"9100 Pea+/-A Boulevard, Denver, CO, 80249","Denver International Airport, Denver, CO 80249.0",0,Silver,2015-05-25,New Construction,https://www.usgbc.org/projects/denver-international-airport-data-center,1000037022
408,13488,23270,"6672 Tower Rd, Denver, CO, 80249","6672 Tower Road, Denver, CO 80249.0",0,Certified,2022-04-13,New Construction,https://www.usgbc.org/projects/element-hotel-dia,1000076785
409,12996,25110,"1660 Lincoln Street, Denver, CO, 80264","1660 Lincoln St., Denver, CO 80264.0",0,Gold,2017-09-12,Existing Buildings,https://www.usgbc.org/projects/1660-lincoln,1000054219
410,12951,25127,"1050 17Th St., Denver, CO, 80265","1050 17th Street, Denver, CO 80265.0",0,Gold,2012-11-26,Existing Buildings,https://www.usgbc.org/projects/independence-plaza,1000024167
419,8267,5660,"610 Childs Way, Los Angeles, CA, 90007","610 Childs Way, Los Angeles, CA 90007.0",0,Gold,2017-02-09,New Construction,https://www.usgbc.org/projects/usc-jill-and-frank-fertitta-hall,1000043124
422,7402,7400,"221 South Grand Avenue, Los Angeles, CA, 90012","221 S Grand Ave, Los Angeles, CA 90012.0",0,Gold,2016-04-06,New Construction,https://www.usgbc.org/projects/broad-museum-and-garage,1000014235
422,2071,8765,"100 South Main Street, Los Angeles, CA, 90012","100 S. Main Street, Los Angeles, CA 90012.0",0,Silver,2017-08-10,Existing Buildings,https://www.usgbc.org/projects/504-caltrans-district-7,1000095896
422,14910,3041,"201 N Figueroa St, Los Angeles, CA 90012","201 & 221 N Figueroa Street, Los Angeles, CA 90012.0",0,Gold,2010-11-11,Existing Buildings,https://www.usgbc.org/projects/figueroa-plaza,10505623
422,14923,5493,"111 N Hope St, Los Angeles, CA 90012","111 N. Hope Street, Los Angeles, CA 90012.0",0,Certified,2015-05-18,Existing Buildings,https://www.usgbc.org/projects/ladwp-john-ferraro-building,1000045545
422,14958,839,"360 E 2Nd St, Los Angeles, CA 90012","360 East Second Street, Los Angeles, CA 90012.0",0,Gold,2017-09-17,Core and Shell,https://www.usgbc.org/projects/brunswig-square,1000073098
423,8547,564,"963 East 4Th Street, Los Angeles, CA, 90013","963 East Fourth Street, Los Angeles, CA 90013.0",0,Gold,2019-12-22,Core and Shell,https://www.usgbc.org/projects/fourth-traction,1000077835
423,14895,5015,"555 W 5Th St, Los Angeles, CA 90013","555 West 5th Street, Los Angeles, CA 90013.0",0,Gold,2010-09-07,Existing Buildings,https://www.usgbc.org/projects/gas-company-tower-0,10214976
423,1850,6925,"320 4Th Street, Los Angeles, CA, 90013","320 West 4th Street, Los Angeles, CA 90013.0",0,Silver,2010-04-03,Existing Buildings,https://www.usgbc.org/projects/ca-dgs-512-junipero-serra-bldg,10181039
423,4902,8200,"361 S Spring St, Los Angeles, CA, 90013","361 S Spring St, Los Angeles, CA 90013.0",0,Gold,2024-10-28,Hospitality - New Construction,https://www.usgbc.org/projects/citizenm-los-angeles-downtown,1000110683
423,14935,6920,"311 S Spring St, Los Angeles, CA 90013","300 South Spring Street, Los Angeles, CA 90013.0",11,Silver,2010-04-01,Existing Buildings,https://www.usgbc.org/projects/ca-dgs-509-ronald-reagan-bldg,10181048
423,14979,463,"1212 Palmetto St, Los Angeles, CA 90013","1212 Palmetto Street, Los Angeles, CA 90013.0",0,Certified,2019-08-10,Existing Buildings,https://www.usgbc.org/projects/palmetto-construction-headquarters,1000080659
425,7854,2460,"1149 South Broadway, Los Angeles, CA, 90015","1149 S Broadway, Los Angeles, CA 90015.0",0,Gold,2010-12-27,Existing Buildings,https://www.usgbc.org/projects/city-la-public-works-building,10505626
425,7984,961,"1324 Wall Street, Los Angeles, CA, 90015","1324 South Wall Street, Los Angeles, CA 90015.0",0,Certified,2019-08-10,Existing Buildings,https://www.usgbc.org/projects/central-distribution-headquarters,1000093325
425,6975,6861,"400 West Washington Boulevard, Los Angeles, CA, 90015","400 W Washington Blvd., Los Angeles, CA 90015.0",0,Silver,2011-02-14,New Construction,https://www.usgbc.org/projects/lattc-child-development-center,10100157
425,14784,2031,"1201 S Figueroa St, Los Angeles, CA 90015","1201 S. Figueroa Street, Los Angeles, CA 90015.0",0,Certified,2008-09-02,Existing Buildings,https://www.usgbc.org/projects/los-angeles-convention-center,10056662
425,14826,8774,"1149 S Broadway St, Los Angeles, CA 90015","1149 S. Broadway Street, Los Angeles, CA 90015.0",0,Gold,2016-08-07,Existing Buildings,https://www.usgbc.org/projects/city-la-public-works-building-recert,1000072067
426,14467,7336,"3641 Holdrege Ave, Los Angeles, CA 90016","3641 Holdrege Ave., Los Angeles, CA 90016.0",0,Gold,2009-07-30,Core and Shell,https://www.usgbc.org/projects/3641-holdrege-ave,10097434
427,9596,329,"900 Wilshire Boulevard, Los Angeles, CA, 90017","900 Wilshire Blvd, Los Angeles, CA 90017.0",0,Gold,2018-01-07,Commercial Interiors,https://www.usgbc.org/projects/downtown-los-angeles-cw-hq,1000093451
427,14813,7381,"865 S Figueroa St, Los Angeles, CA 90017","865 South Figueroa Street, Los Angeles, CA 90017.0",0,Silver,2017-06-04,Commercial Interiors,https://www.usgbc.org/projects/allen-matkins-los-angeles,1000069250
427,14818,6843,"777 S Figueroa St, Los Angeles, CA 90017","777 S Figueroa Street, Los Angeles, CA 90017.0",0,Gold,2017-11-12,Commercial Interiors,https://www.usgbc.org/projects/costar-group-los-angeles,1000042188
427,14824,1182,"1000 Wilshire Blvd, Los Angeles, CA 90017","1000 Wilshire Blvd, Los Angeles, CA 90017.0",0,Silver,2011-02-22,Existing Buildings,https://www.usgbc.org/projects/1000-wilshire-2011,1000005179
427,14853,2395,"617 W 7Th St, Los Angeles, CA 90017","617 West 7th Street, Los Angeles, CA 90017.0",0,Gold,2015-02-03,Commercial Interiors,https://www.usgbc.org/projects/la-office-design-2013,1000033711
427,14845,7165,"800 W 6Th St, Los Angeles, CA 90017","800 West 6th St, Los Angeles, CA 90017.0",0,Certified,2008-06-25,Commercial Interiors,https://www.usgbc.org/projects/bovis-west-office,10069337
427,14838,8717,"750 W 7Th St, Los Angeles, CA 90017","750 West 7th Street, Los Angeles, CA 90017.0",0,Silver,2014-09-28,Existing Buildings,https://www.usgbc.org/projects/bloc,1000035005
430,3630,7377,"510 S. Vermont Avenue, Los Angeles, CA, 90020","510 South Vermont Avenue, Los Angeles, CA 90020.0",0,Gold,2021-10-06,New Construction,https://www.usgbc.org/projects/vermont-corridor,1000085121
435,14112,4939,"12100 Wilshire Blvd, Los Angeles, CA, 90025","12100 Wilshire Blvd, Los Angeles, CA 90025.0",0,Gold,2010-09-21,Existing Buildings,https://www.usgbc.org/projects/12100-wilshire,10501637
435,14150,3253,"11755 Wilshire Blvd, Los Angeles, CA, 90025","11755 Wilshire Blvd, Los Angeles, CA 90025.0",1,Gold,2013-12-09,Existing Buildings,https://www.usgbc.org/projects/wilshire-landmark-i-recertification,1000030259
435,14160,8697,"11601 Wilshire Blvd, Los Angeles, CA, 90025","11601 Wilshire Blvd, Los Angeles, CA 90025.0",0,Gold,2019-10-25,Existing Buildings,https://www.usgbc.org/projects/11601-wilshire-blvd,1000116596
435,14225,7365,"11111 Santa Monica Blvd, Los Angeles, CA, 90025","11111 Santa Monica Blvd, Los Angeles, CA 90025.0",0,Silver,2013-07-07,Existing Buildings,https://www.usgbc.org/projects/westwood-gateway-i,1000031025
435,14228,7471,"11150 Santa Monica Blvd, Los Angeles, CA, 90025","11150 Santa Monica Blvd, Los Angeles, CA 90025.0",0,Silver,2013-07-07,Existing Buildings,https://www.usgbc.org/projects/westwood-gateway-ii-11150,1000031027
438,6930,787,"6255 Sunset Boulevard, Los Angeles, CA, 90028","6255 Sunset Blvd., Los Angeles, CA 90028.0",0,Gold,2017-12-09,Existing Buildings,https://www.usgbc.org/projects/sunset-media-center,1000074769
438,7263,6302,"6121 Sunset Boulevard, Los Angeles, CA, 90028","6121 Sunset Blvd, Los Angeles, CA 90028.0",0,Gold,2016-06-21,Core and Shell,https://www.usgbc.org/projects/columbia-square-historic-group,1000037828
438,1825,7421,"6430 Sunset Boulevard, Los Angeles, CA, 90028","6430 Sunset Boulevard, Los Angeles, CA 90028.0",0,Certified,2013-12-10,Existing Buildings,https://www.usgbc.org/projects/sunset-tower,1000030543
438,9227,7393,"5800 Sunset, Hollywood, CA, 90028","5800 West Sunset Blvd., Los Angeles, CA 90028.0",0,Gold,2018-03-08,Core and Shell,https://www.usgbc.org/projects/sunset-bronson-cue-creative-office-bldg,1000037432
438,14556,2238,"6922 Hollywood Blvd, Los Angeles, CA 90028","6933 HOLLYWOOD BLVD., Los Angeles, CA 90028.0",14,Certified,2012-01-23,Retail - Commercial Interiors,https://www.usgbc.org/projects/starbucks-hollywood-orange-hollywood,10745865
438,14601,4408,"6250 W Hollywood Blvd, Los Angeles, CA 90028","6250 Hollywood Blvd., Hollywood, CA 90028.0",0,Silver,2010-07-26,New Construction,https://www.usgbc.org/projects/w-hollywood-hotel-and-residences,10002041
439,6973,2667,"855 North Vermont Avenue, Los Angeles, CA, 90029","855 North Vermont Ave, Los Angeles, CA 90029.0",0,Silver,2016-08-03,New Construction,https://www.usgbc.org/projects/physical-plant-mo-building,10293053
440,15011,6377,"3201 N Lacy St, Los Angeles, CA 90031","3201 Lacy St., Los Angeles, CA 90031.0",0,Silver,2024-09-04,New Construction,https://www.usgbc.org/projects/la-north-central-animal-care-ctr-ii,1000026963
441,3071,578,"5151 State University Drive, Los Angeles, CA, 90032","5151 State University Drive, Los Angeles, CA 90032.0",0,Gold,2020-05-05,Core and Shell,https://www.usgbc.org/projects/rongxiang-xu-bioscience-innovation-cente,1000082212
445,2172,2507,"5900 Wilshire Boulevard, Los Angeles, CA, 90036","5900 Wilshire Blvd., Los Angeles, CA 90036.0",0,Gold,2012-10-30,Existing Buildings,https://www.usgbc.org/projects/5900-wilshire,1000020667
445,14525,7211,"5900 W Wilshire Blvd, Los Angeles, CA 90036","5900 Wilshire Blvd, Los Angeles, CA 90036.0",0,Gold,2016-10-28,Existing Buildings,https://www.usgbc.org/projects/5900-wilshire-blvd,1000032836
445,14534,8491,"5670 Wilshire Blvd, Los Angeles, CA 90036","5670 Wilshire Boulevard, Los Angeles, CA 90036.0",0,Certified,2019-11-04,Existing Buildings,https://www.usgbc.org/projects/5670-wilshire-boulevard,1000114513
447,2256,7695,"7007 Romaine Street, Los Angeles, CA, 90038","7007 Romaine St., Los Angeles, CA 90038.0",0,Gold,2023-03-01,Commercial Interiors,https://www.usgbc.org/projects/kaiser-romaine-mob,1000094676
450,15036,5201,"815 Colorado Blvd, Los Angeles, CA 90041","815 Colorado Blvd, Los Angles, CA 90041.0",0,Gold,2011-09-18,Existing Buildings,https://www.usgbc.org/projects/los-angeles-firemens-credit-union-0,1000005995
454,7895,633,"150 World Way, Los Angeles, CA, 90045","150 World Way, Los Angeles, CA 90045.0",0,Silver,2021-03-29,New Construction,https://www.usgbc.org/projects/lax-terminal-15,1000077880
454,7899,3063,"750 World Way, Los Angeles, CA, 90045","Los Angeles International Airport, Los Angeles, CA 90045.0",10,Silver,2017-02-07,Commercial Interiors,https://www.usgbc.org/projects/bradley-west-renovations,1000019933
454,7901,5569,"650 World Way, Los Angeles, CA, 90045","Los Angeles Internaltional Airport, Los Angeles, CA 90045.0",2,Gold,2021-08-30,New Construction,https://www.usgbc.org/projects/lax-west-gates-tom-bradley,1000062909
454,14367,3240,"380 World Way, Los Angeles, CA 90045","380 World Way, Los Angeles, CA 90045.0",0,Gold,2016-02-10,Commercial Interiors,https://www.usgbc.org/projects/star-alliance-lounge,1000029671
454,14383,8488,"500 World Way, Los Angeles, CA 90045","500 World Way, Los Angeles, CA 90045.0",0,Gold,2023-03-17,New Construction,https://www.usgbc.org/projects/lax-aa-45-terminal-vertical-core,1000115451
454,14392,8363,"600 World Way, Los Angeles, CA 90045","600 World Way, Los Angeles, CA 90045.0",0,Silver,2025-01-14,New Construction,https://www.usgbc.org/projects/lax-terminal-core-apm-t55,1000120458
454,14399,4491,"1 World Way, Los Angeles, CA 90045","1 World Way, Los Angeles, CA 90045.0",0,Gold,2012-09-12,Commercial Interiors,https://www.usgbc.org/projects/alaska-airlines-t6-lax-boardroom,1000003093
456,6968,1648,"1600 West Imperial Highway, Los Angeles, CA, 90047","1600 West Imperial Highway, Los Angeles, CA 90047.0",0,Silver,2008-07-21,New Construction,https://www.usgbc.org/projects/los-angeles-south-west-college-child-dev,10001145
456,15067,4505,"1850 W 60Th St, Los Angeles, CA 90047","6000-6100 S. St Andrews Place, Los Angeles, CA 90047.0",5,Silver,2013-05-23,New Construction,https://www.usgbc.org/projects/south-los-angeles-animal-shelter,10317874
457,3449,8056,"6500 Wilshire Boulevard, Los Angeles, CA, 90048","6500 Wilshire Blvd, Los Angeles, CA 90048.0",0,Gold,2014-02-03,Existing Buildings,https://www.usgbc.org/projects/6500-wilshire,1000031721
457,14478,5737,"100 N La Cienega Blvd, Los Angeles, CA 90048","100 N. La Cienega, Los Angeles, CA 90048.0",0,Silver,2014-12-22,Commercial Interiors,https://www.usgbc.org/projects/beverly-connection,1000051535
457,14485,8704,"444 S San Vicente Blvd, Los Angeles, CA 90048","444 S. Vicente Blvd., Los Angeles, CA 90048.0",0,Gold,2018-05-04,Existing Buildings,https://www.usgbc.org/projects/mark-goodson-building,1000100161
463,2300,8297,"11845 West Olympic Boulevard, Los Angeles, CA, 90064","11835 W Olympic Blvd., Los Angeles, CA 90064.0",6,Silver,2020-02-20,Retail - Commercial Interiors,https://www.usgbc.org/projects/110205-olympic-bundy,1000124031
463,14178,8279,"12100 W Olympic Blvd, Los Angeles, CA, 90064","12100 W. Olympic Blvd., Los Angeles, CA 90064.0",0,Silver,2020-06-01,Existing Buildings,https://www.usgbc.org/projects/12100-w-olympic-blvd-0,1000122994
463,14176,8666,"12200 W Olympic Blvd, Los Angeles, CA, 90064","12200 W. Olympic Blvd., Los Angeles, CA 90064.0",0,Silver,2018-03-19,Existing Buildings,https://www.usgbc.org/projects/12200-w-olympic-blvd,1000077665
463,14235,8239,"11355 W Olympic Blvd, Los Angeles, CA, 90064","11355-11377 W. Olympic Blvd, Los Angeles, CA 90064.0",0,Gold,2024-01-04,Core and Shell,https://www.usgbc.org/projects/lumen-west-la,1000113029
466,14325,128,"10250 Santa Monica Blvd, Los Angeles, CA, 90067","10250 Santa Monica Boulevard, Los Angeles, CA 90067.0",0,Gold,2018-08-16,Core and Shell,https://www.usgbc.org/projects/westfield-century-city-redevelopment,1000074506
466,14333,271,"1999 Avenue Of The Stars, Los Angeles, CA 90067","1999 Avenue of the Stars, Los Angeles, CA 90067.0",0,Platinum,2022-01-27,Existing Buildings,https://www.usgbc.org/projects/1999-avenue-stars-0,1000077494
466,14334,2666,"10100 Santa Monica Blvd, Los Angeles, CA, 90067","10100 Santa Monica Blvd., Los Angeles, CA 90067.0",0,Gold,2010-07-25,Existing Buildings,https://www.usgbc.org/projects/10100-santa-monica-inc,10290813
466,2319,8645,"2000 Avenue Of The Stars, Los Angeles, CA, 90067","2000 Avenue Of The Stars, Los Angeles, CA 90067.0",0,Gold,2015-03-25,Existing Buildings,https://www.usgbc.org/projects/2000-avenue-stars-recertification,1000043965
466,14331,8734,"10250 Constellation Blvd, Los Angeles, CA, 90067","10250 Constellation Avenue, Los Angeles, CA 90067.0",0,Gold,2016-10-26,Existing Buildings,https://www.usgbc.org/projects/constellation-place,1000044870
466,14343,9,"1840 Century Park East, Los Angeles, CA 90067","1840 Century Park East, Los Angeles, CA 90067.0",0,Gold,2017-03-21,Commercial Interiors,https://www.usgbc.org/projects/cmg-century-city,1000069180
466,14345,2488,"1875 Century Park East, Los Angeles, CA 90067","1875/1925 Century Park East, Los Angeles, CA 90067.0",0,Platinum,2013-08-26,Existing Buildings,https://www.usgbc.org/projects/watt-plaza-recertification,1000013362
468,7387,5656,"8430 Sunset Boulevard, West Hollywood, CA, 90069","8430 Sunset Blvd., West Hollywood, CA 90069.0",0,Silver,2021-12-13,New Construction,https://www.usgbc.org/projects/pendry-west-hollywood-hotel,1000059319
468,7729,1270,"8560 Sunset Boulevard, West Hollywood, CA, 90069","8560 W Sunset Boulevard, West Hollywood, CA 90069.0",0,Gold,2013-09-02,Existing Buildings,https://www.usgbc.org/projects/sunset-millennium,1000030544
468,9157,7317,"627 North La Peer Drive, West Hollywood, CA, 90069","627 La Peer Drive, West Hollywood, CA 90069.0",0,Silver,2018-08-08,New Construction,https://www.usgbc.org/projects/la-peer-hotel,1000038741
469,1597,875,"515 Flower Street, Los Angeles, CA, 90071","515 S. Flower Street, Los Angeles, CA 90071.0",0,Gold,2018-10-17,Commercial Interiors,https://www.usgbc.org/projects/ubs-wealth-management-la,1000075811
469,14846,8808,"515 S Figueroa St, Los Angeles, CA 90071","515 Figueroa, Los Angeles, CA 90071.0",0,Certified,2020-02-27,Existing Buildings,https://www.usgbc.org/projects/515-south-figueroa,1000122981
469,14867,2004,"550 S Hope St, Los Angeles, CA 90071","550 S. Hope St, Los Angeles, CA 90071.0",0,Gold,2015-03-16,Commercial Interiors,https://www.usgbc.org/projects/shangri-la-construction-office-hq,1000045991
469,14875,2225,"400 S Flower St, Los Angeles, CA 90071","444 S. Flower Street, Los Angeles, CA 90071.0",4,Silver,2012-04-30,Commercial Interiors,https://www.usgbc.org/projects/parsons-brinckerhoff-la,1000014269
469,14892,755,"400 S Hope St, Los Angeles, CA 90071","400 South Hope Street, Los Angeles, CA 90071.0",0,Platinum,2018-09-30,Existing Buildings,https://www.usgbc.org/projects/400-south-hope-recertification,1000085864
469,14897,1828,"333 S Hope St, Los Angeles, CA 90071","333 South Hope, Los Angeles, CA 90071.0",0,Silver,2013-01-03,Commercial Interiors,https://www.usgbc.org/projects/sheppard-mullin-tenant-improvement,10313956
469,14909,901,"350 S Grand Ave, Los Angeles, CA 90071","350 South Grand Street, Los Angeles, CA 90071.0",0,Platinum,2018-05-10,Existing Buildings,https://www.usgbc.org/projects/two-california-plaza-recertification,1000089802
469,14914,1051,"300 S Grand Ave, Los Angeles, CA 90071","300 South Grand Avenue, Los Angeles, CA 90071.0",0,Platinum,2016-11-27,Existing Buildings,https://www.usgbc.org/projects/one-california-plaza-recertification,1000067727
469,14889,8047,"601 W 5Th St, Los Angeles, CA 90071","601 W. 5th Street, Los Angeles, CA 90071.0",0,Platinum,2016-12-01,Existing Buildings,https://www.usgbc.org/projects/caledison-dtla-1,1000064980
469,14883,8829,"633 W 5Th St, Los Angeles, CA 90071","633 West 5th Street, Los Angeles, CA 90071.0",0,Gold,2014-11-06,Existing Buildings,https://www.usgbc.org/projects/us-bank-tower-0,1000035808
470,7851,8084,"110 East 9Th Street, Los Angeles, CA, 90079","110 E. 9th Street, Los Angeles, CA 90079.0",0,Gold,2022-12-16,Core and Shell,https://www.usgbc.org/projects/calmart-property-redevelopment,1000108790
471,13833,1301,"1031 W 34Th St, Los Angeles, CA 90089","1031 W. 34th Street, Los Angeles, CA 90089.0",0,Certified,2014-05-08,New Construction,https://www.usgbc.org/projects/usc-engemann-student-health-center,1000032271
472,14385,104,"12101 Bluff Creek Dr, Los Angeles, CA, 90094","5865 Campus Center Drive, Los Angeles, CA 90094.0",7,Gold,2020-03-05,New Construction,https://www.usgbc.org/projects/spruce-goose,1000073438
474,2332,6414,"345 North Maple Drive, Beverly Hills, CA, 90210","345 N Maple Dr, Beverly Hills, CA 90210.0",0,Gold,2018-04-16,Existing Buildings,https://www.usgbc.org/projects/maple-plaza,1000076675
474,3002,5494,"9850 Wilshire Boulevard, Beverly Hills, CA, 90210","9850 Wilshire Boulevard, Beverly Hills, CA 90210.0",0,Gold,2017-12-11,New Construction,https://www.usgbc.org/projects/waldorf-astoria-beverly-hills,1000056639
474,3316,8236,"433 North Camden Drive, Beverly Hills, CA, 90210","433 North Camden Drive, Beverly Hils, CA 90210.0",0,Gold,2019-10-08,Existing Buildings,https://www.usgbc.org/projects/433-n-camden-drive,1000111451
474,9464,889,"325 North Maple Drive, Beverly Hills, CA, 90210","325 N. Maple Drive, Beverly Hills, CA 90210.0",0,Gold,2019-08-29,Core and Shell,https://www.usgbc.org/projects/post-325-maple,1000077303
474,9830,2591,"245 North Beverly Drive, Beverly Hills, CA, 90210","245 N Beverly Drive, Beverly Hills, CA 90210.0",0,Certified,2012-12-20,Commercial Interiors,https://www.usgbc.org/projects/barclays-beverly-hills,1000025865
476,1576,8090,"9595 Wilshire Boulevard, Beverly Hills, CA, 90212","9595 Wilshire Boulevard, Beverly Hills, CA 90212.0",0,Gold,2019-04-03,Existing Buildings,https://www.usgbc.org/projects/9595-wilshire-recert,1000108928
476,9829,8671,"9465 Wilshire Boulevard, Beverly Hills, CA, 90212","9465 Wilshire Blvd, Beverly Hills, CA 90212.0",0,Gold,2017-05-09,Existing Buildings,https://www.usgbc.org/projects/wilshire-beverly-center,1000067340
479,2839,2226,"900 Corporate Pointe Walk, Culver City, CA, 90230","900 Corporate Pointe, Culver City, CA 90230.0",0,Platinum,2012-10-11,Existing Buildings,https://www.usgbc.org/projects/symantec-culver-city,1000017792
479,6485,1316,"800 Corporate Pointe Walk, Culver City, CA, 90230","800 Corporate Pointe, Culver City, CA 90230.0",0,Silver,2013-04-21,Commercial Interiors,https://www.usgbc.org/projects/syska-hennessy,1000012942
479,6967,2673,"9000 Overland Avenue, Culver City, CA, 90230","9000 OVERLAND AVENUE, CULVER CITY, CA 90230.0",0,Silver,2012-08-27,New Construction,https://www.usgbc.org/projects/west-los-angeles-community-col,10002958
480,7313,7390,"10202 Washington Boulevard, Culver City, CA, 90232","10202 W. Washington Boulevard, Culver City, CA 90232.0",0,Gold,2017-08-02,New Construction,https://www.usgbc.org/projects/sony-akio-morita,1000045371
480,9906,6511,"9300 Culver Boulevard, Culver City, CA, 90232","9300 Culver Blvd., Culver City, CA 90232.0",0,Silver,2021-03-01,Core and Shell,https://www.usgbc.org/projects/culver-steps,1000058661
480,7622,8032,"9336 Washington Boulevard, Culver City, CA, 90232","9336 West Washington Blvd. Culver City,, Culver City, CA 90232.0",0,Gold,2024-08-06,Core and Shell,https://www.usgbc.org/projects/culver-studios,1000106316
482,3608,6024,"12006 Lakewood Blvd, Downey, CA, 90242","12006 Lakewood Blvd, Ste N100, Downey, CA 90242.0",0,Silver,2013-03-28,Commercial Interiors,https://www.usgbc.org/projects/downey-landing,1000030249
482,4090,260,"9333 Imperial Highway, Downey, CA, 90242","9333 Imperial Highway, Downey, CA 90242.0",0,Gold,2022-09-09,Healthcare,https://www.usgbc.org/projects/kp-downey-medical-center-expansion,1000088546
483,2211,3355,"101 Continental Boulevard, El Segundo, CA, 90245","101 Continental Blvd., El Segundo, CA 90245.0",0,Silver,2013-10-01,Existing Buildings,https://www.usgbc.org/projects/101-continental,1000030450
483,3985,5159,"2260 East Imperial Highway, El Segundo, CA, 90245","2260 E Imperial Highway, El Segundo, CA 90245.0",0,Silver,2012-03-19,Core and Shell,https://www.usgbc.org/projects/2260-e-imperial-highway,1000009134
483,4273,6974,"2151 East Grand Avenue, El Segundo, CA, 90245","2151 E. Grand Ave., El Segundo, CA 90245.0",0,Silver,2009-09-01,Commercial Interiors,https://www.usgbc.org/projects/karl-storz-endoscopy,10299128
483,3939,8660,"222 North Pacific Coast Highway, El Segundo, CA, 90245","222 N. Pacific Coast Highway, El Segundo, CA 90245.0",0,Gold,2015-08-25,Existing Buildings,https://www.usgbc.org/projects/pacific-coast-tower-222,1000043018
483,4924,1025,"555 Aviation Boulevard, El Segundo, CA, 90245","555 Aviation, El Segundo, CA 90245.0",0,Gold,2020-09-14,Core and Shell,https://www.usgbc.org/projects/555-aviation,1000067186
483,6536,3234,"199 Continental Boulevard, El Segundo, CA, 90245","199 North Continental Blvd, El Segundo, CA 90245.0",0,Certified,2018-04-09,New Construction,https://www.usgbc.org/projects/cambria-suites,1000029249
483,7294,3601,"800 Apollo Street, El Segundo, CA, 90245","800 Apollo Street, El Segundo, CA 90245.0",0,Silver,2021-05-13,Core and Shell,https://www.usgbc.org/projects/800-apollo,1000035295
483,7737,5762,"2330 Utah Avenue, El Segundo, CA, 90245","2330 Utah Avenue, El Segundo, CA 90245.0",0,Silver,2019-07-16,Core and Shell,https://www.usgbc.org/projects/ascend-2330-utah-office,1000052359
483,7460,7915,"1700 East Walnut Avenue, El Segundo, CA, 90245","1700 E Walnut Avenue, El Segundo, CA 90245.0",0,Certified,2018-05-03,Existing Buildings,https://www.usgbc.org/projects/1700-walnut,1000103506
483,8476,2668,"760 South Sepulveda Boulevard, El Segundo, CA, 90245","760 S. Sepulveda Blvd., El Segundo, CA 90245.0",0,Certified,2008-07-17,Commercial Interiors,https://www.usgbc.org/projects/whole-foods-market-pch-store,10010127
483,7843,5934,"2175 Park Place, El Segundo, CA, 90245","2175 Park Place, El Segundo, CA 90245.0",0,Silver,2017-07-20,Core and Shell,https://www.usgbc.org/projects/2175-park-place,1000055037
493,8276,2015,"1230 Rosecrans Avenue, Manhattan Beach, CA, 90266","1230 Rosecrans Avenue, Manhattan Beach, CA 90266.0",0,Gold,2015-05-20,Existing Buildings,https://www.usgbc.org/projects/manhattan-tower-i-0,1000045475
