id_building,energy_site_eui_post_odcv
NYC_3024950023,67.5
NYC_1014740040,175.0
NYC_1005317504,126.9
NYC_3031320027,72.0
NYC_1001817504,85.1
NYC_1004740033,18.7
NYC_1011180005,73.8
NYC_1005440048,26.7
NYC_3000010050,56.2
NYC_3008650001,51.5
NYC_3052990011,69.2
NYC_3051030042,60.5
NYC_2026660041,32.7
NYC_3006010017,46.2
NYC_1008950078,50.3
NYC_5034720014,16.4
NYC_1000370013,73.0
NYC_1008190019,23.8
NYC_1013790056,61.3
NYC_1021370001,175.1
NYC_1006990014,9.4
NYC_1002430080,101.5
NYC_2026530028,53.2
NYC_1019080060,30.3
NYC_1007750064,39.1
NYC_2026420040,72.5
NYC_3078480015,53.0
NYC_1017747503,39.6
NYC_2039840030,40.9
NYC_2045930001,97.0
NYC_2031640023,96.7
NYC_2029230001,79.6
NYC_1005220028,85.3
NYC_1010747502,107.0
NYC_1005280012,151.5
NYC_3020040050,167.4
NYC_3019570017,105.5
NYC_1012670030,101.1
NYC_1002070017,45.0
NYC_1002387501,77.0
NYC_3004900005,37.6
NYC_1013770066,43.0
NYC_1009990048,288.9
NYC_2042260070,64.2
NYC_2038580001,63.4
NYC_2042260015,54.5
NYC_3001720024,80.1
NYC_2027390015,54.4
NYC_3019970053,87.8
NYC_1012630058,85.3
NYC_2031730029,49.5
NYC_1013770058,75.0
NYC_1013650016,51.3
NYC_1021230086,57.7
NYC_1008710025,91.8
NYC_4157870054,128.6
NYC_1010950011,4.8
NYC_1007590014,76.4
NYC_1008300067,80.6
NYC_2025040006,91.3
NYC_1013040041,51.1
NYC_1005050014,112.4
NYC_3002480015,30.2
NYC_1007620006,96.0
NYC_4156220001,117.8
NYC_2058411945,116.4
NYC_3021060016,7.3
NYC_1021520067,37.6
NYC_5033070005,138.9
NYC_1010630015,43.4
NYC_1002820023,77.8
NYC_1003000008,59.4
NYC_3042140001,61.8
NYC_3031170037,40.1
NYC_3031310012,89.7
NYC_1011840077,62.5
NYC_2035627501,35.5
NYC_1021550026,49.3
NYC_1019820010,25.9
NYC_5031250096,101.4
NYC_2046580021,39.4
NYC_2044340032,68.1
NYC_1010010001,75.6
NYC_1008160016,35.2
NYC_1010370029,5.1
NYC_1010370034,88.7
NYC_3064940001,54.4
NYC_1019520025,54.1
NYC_3075930051,70.5
NYC_1008330052,82.7
NYC_3009270001,57.8
NYC_3002650010,28.6
NYC_3045440001,50.8
NYC_1003000001,75.0
NYC_3034440016,57.5
NYC_1012930012,73.1
NYC_3017150043,29.0
NYC_2031470050,18.0
NYC_2030510045,85.2
NYC_1015820052,48.0
NYC_3022880001,65.6
NYC_1004260005,118.2
NYC_1007870023,50.4
NYC_1021600001,109.3
NYC_3074030029,54.7
NYC_3031690017,51.2
NYC_1015250005,129.9
NYC_2047770002,339.5
NYC_3001730001,99.2
NYC_1007780007,31.6
NYC_2029477501,73.3
NYC_1012810061,145.5
NYC_3022950021,162.3
NYC_3006970034,33.9
NYC_1008507501,69.2
NYC_2043290001,304.2
NYC_2043300001,217.7
NYC_3008030192,23.0
NYC_3003000017,127.9
NYC_3019140046,48.6
NYC_1013740005,16.9
NYC_1010090040,65.9
NYC_2023627501,14.0
NYC_1010007501,85.1
NYC_1016220005,153.2
NYC_3019520016,45.3
NYC_1007990021,73.4
NYC_3047170011,51.8
NYC_3034460001,68.1
NYC_3070680030,140.9
NYC_1008487502,42.5
NYC_1002810006,270.0
NYC_2030480046,40.1
NYC_3001570009,35.3
NYC_1007320025,39.2
NYC_1006430043,42.1
NYC_2051411149,65.8
NYC_1010660012,40.9
NYC_3010390020,26.4
NYC_2032530012,97.9
NYC_1007720047,78.0
NYC_3015780019,22.1
NYC_3021080001,89.4
NYC_5054600037,211.7
NYC_2045140044,46.7
NYC_1010510029,74.1
NYC_2032670110,55.3
NYC_1005210037,76.4
NYC_2023600089,55.5
NYC_1012440033,18.8
NYC_1007460060,412.8
NYC_1012890005,28.4
NYC_3057420006,156.5
NYC_2026560007,93.1
NYC_1010350036,158.1
NYC_1010350029,135.0
NYC_1000640009,78.6
NYC_1010430011,86.9
NYC_2052760001,79.8
NYC_2045680008,33.7
NYC_1017880001,109.3
NYC_1002030026,75.3
NYC_3066070034,12.9
NYC_2023920020,44.6
NYC_5005210037,43.0
NYC_1004590019,32.4
NYC_2023150001,65.5
NYC_2023910001,155.9
NYC_2050350034,74.8
NYC_3014370015,67.3
NYC_1010940012,31.9
NYC_1008580030,51.9
NYC_3067820038,22.9
NYC_2023690045,58.2
NYC_2025270061,76.4
NYC_2024560237,133.7
NYC_2029480003,66.3
NYC_2029980029,41.7
NYC_2031140044,79.2
NYC_2024290012,71.0
NYC_1012520060,21.8
NYC_1012520063,87.8
NYC_1001950007,90.6
NYC_1005760014,90.3
NYC_1010120032,36.5
NYC_3054200069,67.0
NYC_1010600051,82.0
NYC_5010370006,90.8
NYC_3000420011,19.2
NYC_1008980016,17.7
NYC_3051350001,13.5
NYC_1006450011,140.5
NYC_1012780008,54.3
NYC_3002550044,50.4
NYC_3009960017,27.2
NYC_3009960021,61.1
NYC_1009960046,215.7
NYC_1001280026,6.1
NYC_1006970042,35.4
NYC_1010080001,22.8
NYC_1006467502,53.8
NYC_3058710036,156.0
NYC_1008460060,53.7
NYC_3001497501,45.2
NYC_1012760023,207.8
NYC_1009960009,434.2
NYC_1012930005,69.4
NYC_1013190016,71.7
NYC_1010510041,75.0
NYC_3026020024,41.2
NYC_1013360030,82.5
NYC_1009437501,70.7
NYC_2056030014,162.5
NYC_3006540034,96.3
NYC_2027650232,108.4
NYC_1008370062,14.2
NYC_1008400066,32.0
NYC_1011290029,190.5
NYC_1010350009,40.7
NYC_2030530028,52.5
NYC_2030530045,51.7
NYC_2025460011,89.4
NYC_3007720053,87.9
NYC_3052920035,91.1
NYC_3031170042,72.0
NYC_1012590047,43.1
NYC_1008020049,31.7
NYC_1012630041,83.3
NYC_3081820001,62.1
NYC_3012720006,54.1
NYC_3025770001,182.9
NYC_3051320018,91.1
NYC_3001480046,45.1
NYC_3020620006,26.3
NYC_3023770012,35.9
NYC_4002140249,29.1
NYC_3000420001,29.7
NYC_3000630001,37.7
NYC_3000640025,29.2
NYC_3000760001,44.2
NYC_3000770001,35.1
NYC_1004920038,40.1
NYC_3056340006,73.7
NYC_1005760042,36.0
NYC_1004177501,135.0
NYC_4065070150,57.3
NYC_3001540001,43.5
NYC_4043700050,44.5
NYC_3067390077,58.7
NYC_3002660020,70.7
NYC_4004170002,79.4
NYC_1010780020,51.8
NYC_2046810010,77.4
NYC_5038750001,50.5
NYC_2035150065,59.2
NYC_1005640022,55.3
NYC_1008490001,56.2
NYC_3023310042,45.0
NYC_1012827501,44.3
NYC_3082350140,110.3
NYC_3070680014,110.3
NYC_1005220024,21.5
NYC_5005340049,140.2
NYC_2035130032,26.4
NYC_4007480008,34.8
NYC_3007047501,10.6
NYC_1017500001,24.5
NYC_2025060044,65.3
NYC_2043287501,70.5
NYC_2039100115,6.8
NYC_1012307501,68.7
NYC_3011630001,147.1
NYC_3085590016,35.4
NYC_1012917502,64.5
NYC_1010940036,64.9
NYC_1008040020,70.3
NYC_1006960020,66.0
NYC_3017167501,14.1
NYC_3009080162,75.8
NYC_1004730010,52.2
NYC_3065040001,147.8
NYC_1008310068,46.5
NYC_2039630060,130.7
NYC_2040720005,66.8
NYC_3020320015,46.3
NYC_1008387503,31.6
NYC_2022930023,7.3
NYC_1019570005,92.4
NYC_3002680031,65.8
NYC_1000110029,62.7
NYC_1019170012,46.1
NYC_3009800107,81.7
NYC_1022150538,55.8
NYC_1002270052,70.1
NYC_3017540001,81.9
NYC_1000297502,67.2
NYC_1008860030,36.7
NYC_5026470013,39.8
NYC_3087790053,33.4
NYC_3030750002,20.4
NYC_1008260011,90.0
NYC_1021527501,25.2
NYC_1002240032,94.7
NYC_3017220016,22.2
NYC_1004277507,130.2
NYC_2046430009,58.1
NYC_2027570085,43.8
NYC_4032347501,4.4
NYC_2049710001,41.0
NYC_3014650020,44.8
NYC_1022150700,62.2
NYC_1013850001,290.9
NYC_2024070001,21.7
NYC_1008680051,58.6
NYC_3008360005,25.4
NYC_1008380054,87.0
NYC_3004127501,51.8
NYC_2025060062,106.7
NYC_1002820031,30.1
NYC_3083010060,38.9
NYC_4004720642,88.5
NYC_1000287502,50.0
NYC_1004970009,53.3
NYC_2036040001,130.3
NYC_1000900001,6.8
NYC_1010537503,30.9
ORL_115006,11.9
ORL_110055,25.5
ORL_165006,42.3
ORL_159025,37.7
ORL_166005,51.0
ORL_134012,21.1
ORL_143007,44.1
ORL_154005,52.5
"ORL_173009,       170014,        170001",33.1
ORL_154014,48.3
ORL_120002,25.8
ORL_159018,40.5
ORL_121003,47.5
ORL_149023,40.0
ORL_110043,37.9
ORL_157009,44.3
ORL_113016,129.2
ORL_118016,39.2
ORL_124002,98.5
ORL_126008,7.6
ORL_160001,36.7
ORL_154007,72.1
ORL_158010,40.3
ORL_120016,44.7
ORL_117003,14.5
ORL_156013,62.4
ORL_134005,84.2
ORL_163008,83.6
ORL_154013,41.9
ORL_159004,41.1
ORL_118012,44.9
ORL_120009,44.4
ORL_130020,52.1
ORL_118017,48.6
ORL_136004,14.6
ORL_110001,51.1
ORL_131010,27.4
ORL_173001,53.3
ORL_120020,17.3
ORL_156012,38.3
"ORL_120005,      120004,       120021",38.2
ORL_137002,35.2
ORL_156005,53.7
ORL_156010,49.6
ORL_134001,5.7
ORL_165018,31.4
ORL_118018,25.5
ORL_156009,53.2
ORL_159029,27.4
ORL_110021,10.3
ORL_147003,55.7
ORL_140015,46.1
ORL_216008,5.1
ORL_160018,28.3
ORL_170003,27.5
ORL_172007,32.9
ORL_153003,35.5
ORL_175002,15.5
ORL_135007,23.8
ORL_145017,66.6
ORL_149017,40.0
ORL_125012,38.6
ORL_141014,28.4
ORL_145002,46.1
ORL_158019,107.7
ORL_148006,102.1
ORL_158014,31.8
ORL_165009,49.3
ORL_131005,24.3
ORL_159038,54.1
ORL_166002,66.7
ORL_156017,80.1
ORL_142010,25.7
ORL_164003,20.1
ORL_159017,94.5
ORL_193001,54.2
ORL_173002,53.7
ORL_158001,24.9
ORL_140001,42.0
ORL_112002,54.5
ORL_124006,24.4
ORL_158013,52.7
"ORL_180007,       180008",22.1
ORL_118011,52.2
ORL_154009,48.9
ORL_171008,41.8
ORL_188003,44.6
ORL_156008,45.8
ORL_154006,54.4
ORL_165005,74.7
ORL_159006,10.4
ORL_117002,10.0
ORL_121005,26.4
ORL_198001,53.9
ORL_139001,34.2
ORL_171005,22.9
ORL_150007,81.1
ORL_118015,42.0
ORL_156011,46.8
ORL_133002,24.4
ORL_135001,20.3
ORL_171004,35.6
ORL_110068,34.0
ORL_138001,54.2
ORL_130004,42.5
ORL_118013,18.0
ORL_120003,35.4
ORL_125005,46.7
ORL_122002,25.5
ORL_120014,25.6
ORL_162007,51.2
ORL_174009,42.7
ORL_110004,76.2
ORL_161006,19.4
ORL_120010,23.8
ORL_113006,23.6
ORL_112008,34.7
ORL_144005,27.5
ORL_125009,53.3
ORL_132004,65.2
ORL_156015,47.4
ORL_146005,29.4
ORL_174006,76.6
ORL_156019,44.0
ORL_171007,49.5
ORL_150003,41.0
ORL_172003,59.4
ORL_125007,36.4
ORL_167008,44.3
ORL_110042,54.6
ORL_142002,43.5
ORL_151004,35.8
ORL_110002,22.8
ORL_151007,32.4
ORL_165021,21.6
ORL_156014,12.5
ORL_151008,68.8
ORL_129003,46.9
ORL_118010,22.7
ORL_118014,38.5
ORL_177002,44.7
ORL_178001,33.7
PDX_1N1E34CA-8900-B1,12.4
PDX_1N1E35BB-90000-B1,77.6
PDX_1N1E03CB-300-B2,35.1
PDX_1S3E06CC-2901-B8,22.2
PDX_1N1E33AD-2700-B1,22.3
PDX_1N1E33BA-6000-B1,26.1
PDX_1N1E33DD-7400-B1,34.2
PDX_1N2E15-102-B1,40.5
PDX_1N1E34CC-4100-B1,25.2
PDX_1S1E03AA-5800-B1,22.0
PDX_1N1W12AB-4900-B1,136.4
PDX_1N1E35AC-1200-B1,46.3
PDX_1S1E01CB-200-B1,167.3
PDX_1N2E19DA-11500-B1,133.3
PDX_1N2E15AC-300-B1,53.9
PDX_1S1E21CB-4201-B1,168.0
PDX_1S1E03CB-700-B3,38.9
PDX_1N1E34CC-8600-B1,24.6
PDX_2N1E33-100-B12,45.9
PDX_1S1E03CD-300-B1,43.2
PDX_1N1E35CC-10800-B2,27.2
PDX_1N2E29BA-202-B1,194.1
PDX_1S1E03CC-1000-B1,37.1
PDX_1S1E03BC-2000-B1,33.2
PDX_1S1E18AB-9400-B2,198.4
PDX_1N1E36B-100-B1,87.3
PDX_1N1E15BB-10600-B1,95.2
PDX_1S1E12DA-3500-B1,203.1
PDX_1S2E10DA-200-B1,196.8
PDX_1N1E34CB-1300-B1,26.5
PDX_1S1E11AC-13000-B1,34.3
PDX_1S2E18CB-9500-B1,43.3
PDX_1N1E33DD-7500-B1,63.0
PDX_1S1E04AA-1000-B1,80.3
PDX_1S1E15BD-1200-B1,80.3
PDX_1N1E35DB-100-B1,78.9
PDX_1S1E04DD-800-B1,89.0
PDX_1S1E04AA-6200-B1,50.7
PDX_Campus-42,26.8
PDX_1N1E34CC-500-B1,76.7
PDX_1S2E11BB-4100-B3,47.9
PDX_1S2E19-100-B1,11.9
PDX_1S1E03BB-100-B1,24.8
PDX_1N1E33DD-6500-B1,47.8
PDX_Campus-3,57.4
PDX_1N1E34CA-2100-B1,9.3
PDX_1N1E34CC-1500-B1,117.1
PDX_1N1E33AC-5800-B1,13.0
PDX_1S1E03BA-6200-B1,16.9
PDX_1N1E19DB-900-B1,58.7
PDX_1N2E33AA-800-B1,81.6
PHL_98007,47.1
PHL_96232,32.5
PHL_178714,57.7
PHL_179011,138.4
PHL_178614,36.6
PHL_178622,33.3
PHL_96856,123.9
PHL_178726,85.1
PHL_96542,693.4
PHL_96446,137.9
PHL_158022,46.9
PHL_96410,46.4
PHL_96660,46.7
PHL_96110,57.2
PHL_165372,100.9
PHL_97621,150.2
PHL_165407,164.4
PHL_157964,127.2
PHL_178750,19.2
PHL_165427,31.5
PHL_97134,56.8
PHL_97960,74.8
PHL_158026,63.1
PHL_96939,50.8
PHL_95913,45.5
PHL_178672,36.0
PHL_96743,107.7
PHL_97627,232.4
PHL_178736,98.5
PHL_179003,68.2
PHL_96377,42.7
PHL_179012,62.9
PHL_95869,56.1
PHL_158020,7.0
PHL_98165,7.3
PHL_157927,88.8
PHL_165389,47.2
PHL_96508,133.1
PHL_113588,90.8
PHL_165383,27.9
PHL_97917,112.5
PHL_96596,122.6
PHL_95827,23.5
PHL_97924,39.9
PHL_97312,129.7
PHL_97442,80.0
PHL_144017,63.5
PHL_97660,361.2
PHL_96858,50.7
PHL_97412,133.2
PHL_166308,176.3
PHL_97416,108.7
PHL_97116,79.8
PHL_95922,22.5
PHL_95626,16.9
PHL_158002,219.8
PHL_96342,43.2
PHL_97680,157.9
PHL_96078,22.7
PHL_95773,74.8
PHL_157900,34.1
PHL_96197,43.0
PHL_178644,70.9
PHL_96543,72.9
PHL_97636,200.2
PHL_97506,109.9
PHL_97514,143.3
PHL_160526,976.4
PHL_98749,11.4
PHL_165438,41.0
PHL_173932,36.1
PHL_178742,27.9
PHL_113595,18.2
PHL_216149,279.1
PHL_222041,62.8
PHL_246490,98.9
PHL_216137,50.6
PHL_113584,236.4
PHL_246488,52.4
SD_22,30.4
SD_37,130.2
SD_36,71.0
SD_38,13.0
SD_40,29.3
SD_41,43.3
SD_58,35.7
SD_61,15.9
SD_77,73.4
SD_102,9.7
SD_112,42.2
SD_113,38.4
SD_148,44.7
SD_157,44.9
SD_178,75.0
SD_186,40.5
SD_192,36.9
SD_206,126.2
SD_230,105.9
SD_238,184.4
SD_243,40.1
SD_245,62.5
SD_246,202.3
SD_247,170.5
SD_254,409.8
SD_256,49.0
SD_257,152.0
SD_265,38.8
SD_273,48.9
SD_278,53.0
SD_280,28.1
SD_281,14.3
SD_285,19.0
SD_297,36.9
SD_316,32.0
SD_317,25.8
SD_332,30.6
SD_346,53.6
SD_360,39.0
SD_361,305.4
SD_378,5.8
SD_380,77.0
SD_381,79.7
SD_382,74.3
SD_385,122.5
SD_386,211.9
SD_390,243.2
SD_391,80.1
SD_392,359.2
SD_399,30.7
SD_424,20.3
SD_433,96.5
SEA_659000030,72.2
SEA_659000220,66.4
SEA_659000640,77.0
SEA_942000145,70.2
SEA_942000210,67.4
SEA_942000265,60.9
SEA_1142000755,58.6
SEA_697000170,60.1
SEA_7802920010,88.3
SEA_1975700600,86.4
SEA_1977200050,92.6
SEA_1977201035,27.8
SEA_1979200270,86.2
SEA_1142001871,49.8
SEA_8816400900,28.6
SEA_8817400055,67.0
SEA_7666202317,155.9
SEA_7666202420,224.6
SEA_1142000550,24.4
SEA_209000030,17.2
SEA_653000250,10.5
SEA_1975700080,28.5
SEA_1977200020,30.6
SEA_8634230000,18.8
SEA_1978200105,44.3
SEA_1991200870,41.8
SEA_2249500235,29.2
SEA_2467400315,29.6
SEA_1361300055,171.1
SEA_1426300170,47.6
SEA_1926049424,149.1
SEA_1974700010,126.4
SEA_3226049177,129.1
SEA_5247800695,28.3
SEA_7666206220,33.6
SEA_7666206895,21.3
SEA_2285050000,44.8
SEA_7666202160,26.3
SEA_1989201385,20.3
SEA_1976700005,17.3
SEA_1975700300,23.4
SEA_1975200015,80.0
SEA_5367202506,18.2
SEA_2197600250,65.5
SEA_1991200005,120.1
SEA_8816400020,247.8
SEA_660000625,78.6
SEA_1604500000,73.6
SEA_942001120,71.5
SEA_1926049423,51.0
SEA_1929300390,82.0
SEA_1977200735,23.1
SEA_1977200940,25.5
SEA_1978201205,44.2
SEA_1986200275,40.4
SEA_1986200295,45.2
SEA_1975700645,38.4
SEA_1991200765,76.3
SEA_2224049009,23.9
SEA_2768100235,313.5
SEA_8590900585,183.6
SEA_2902200965,46.9
SEA_2902201025,39.4
SEA_7666203450,6.9
SEA_7950303700,54.3
SEA_7666204990,29.2
SEA_7666204995,20.7
SEA_9274200430,73.9
SEA_8816400135,43.5
SEA_5247801635,126.6
SEA_5247801965,35.8
SEA_5335200281,27.4
SEA_0,66.5
SEA_2767702985,88.9
SEA_2249500475,24.9
SEA_1972202710,51.2
SEA_1959701250,19.6
SEA_7683890020,64.2
SEA_8673400305,44.4
SEA_4088802655,170.8
SEA_1983200355,64.1
SEA_5247800203,13.6
SEA_2768303245,148.3
SF_03100192024,19.1
SF_3927004A2024,37.3
SF_37030582021,9.2
SF_35500122024,37.6
SF_35080242024,26.2
SF_03200242024,44.6
SF_02780202017,50.2
SF_02870092024,15.8
SF_02400072024,24.0
SF_02600072022,23.3
SF_02350092024,9.5
SF_37220732024,26.1
SF_37511572024,25.6
SF_37080562024,28.5
SF_06120192024,25.9
SF_69590352016,23.3
SF_37020012024,10.9
SF_02850062024,33.7
SF_02880012024,15.3
SF_02070372024,17.5
SF_37180262024,21.3
SF_37640142024,7.1
SF_37271202024,10.3
SF_03410062024,11.2
SF_02960082018,14.3
SF_01350012024,33.2
SF_37210142024,19.8
SF_37220022024,15.6
SF_37350462024,14.1
SF_37090082024,40.4
SF_37080402024,41.6
SF_37450092022,35.8
SF_72950142024,145.5
SF_02880072024,31.3
SF_02850042019,22.4
SF_01300102024,22.8
SF_37250882024,71.0
SF_37321242024,9.6
SF_03110052024,21.4
SF_35110312024,31.0
SF_02580422024,13.2
SF_03260042017,105.3
SF_03270122021,35.1
SF_02960092024,53.6
SF_37350632024,31.5
SF_37740082024,39.0
SF_37740132024,36.8
SF_40170052020,21.3
SF_52030612024,534.1
SF_69590312024,249.2
SF_42290042024,43.1
SF_5423A0092021,68.9
SF_02800312017,75.0
SF_02710272024,20.4
SF_02620202024,24.2
SF_37100182024,24.5
SF_37120232023,23.7
SF_05950062020,6.4
SF_03160102024,51.5
SF_37080982024,28.3
SF_39570022018,44.3
SF_37800062024,37.5
SF_37680162024,24.8
SF_39730012024,8.0
SF_32060032015,85.1
SF_00370012024,27.4
SF_02070352021,21.9
SF_03090242024,11.6
SF_37280762023,7.5
SF_37080952024,25.1
SF_37240712023,30.9
SF_23460142024,100.7
SF_39120032024,54.5
SF_37870282020,21.5
SF_37040012024,8.3
SF_17370052024,233.8
SF_43160022024,13.8
SF_02360182024,26.9
SF_03290052024,12.9
SF_3733079-A2024,14.5
SF_35710142024,43.9
SF_02370082024,73.2
SF_02350222024,24.7
SF_00180052024,62.3
SF_00400172017,64.6
SF_40190012024,15.7
SF_02650032024,31.0
SF_02880322024,25.7
SF_07320322024,20.0
SF_37400342024,26.5
SF_37220762016,81.2
SF_02930092022,59.4
SF_01430022024,37.2
SF_01730012024,27.7
SF_37194502024,24.6
SF_40170032024,16.8
SF_03050132024,73.8
SF_06950072024,202.1
SF_37940212024,34.0
SF_43160012024,5.8
SF_02690282024,20.7
SF_02620212024,19.6
SF_01650222019,141.5
SF_37100192024,25.3
SF_39350042023,18.9
SF_37940222024,25.9
SF_53750592024,21.3
SF_37040152024,39.7
SF_02360172024,25.6
SF_37290862024,4.6
SF_05940022024,10.7
SF_35720232024,35.7
SF_02930102024,31.4
SF_01740042017,78.2
SF_37190182023,27.3
SF_03270012024,12.5
SF_06760722024,64.0
SF_11070042024,13.5
SF_37800792024,27.4
SF_37220802024,32.8
SF_10790252024,35.1
SF_37840802024,21.1
SF_00210012022,21.8
SF_37170122024,29.4
SF_37120252024,39.2
SF_37350592024,25.6
SF_3785002A2024,19.9
SF_37030672015,15.0
SF_0261017-A2024,24.3
SF_00130092024,58.2
SF_02880252024,69.9
SF_03150162024,58.1
SF_87201172023,37.7
SF_01660092024,15.7
SF_03300272024,93.8
SF_37750152024,24.0
SF_4107001B2016,58.1
SF_0261010A2024,23.9
SF_37350152024,17.6
SF_21390262024,61.3
SF_37780012024,4.5
SF_37560012022,5.4
SF_4043012A2024,21.8
SF_43430022024,78.0
SF_35720022024,77.6
SF_02910122024,37.9
SF_01760162024,23.7
SF_00850052024,20.5
SF_37500792024,29.9
SF_08340272024,49.7
SF_07610012024,35.1
SF_37880392024,16.7
SF_37863222024,21.2
SF_37880132024,34.4
SF_35040192024,21.3
SF_02920012024,19.5
SF_02360192024,32.9
SF_02670152020,19.2
SF_08110222024,50.3
SF_06910052024,12.3
SF_02970282024,55.2
SF_37630012024,6.3
SF_37030632015,25.6
SF_07140172024,39.9
SF_02660082024,29.5
SF_02600102024,38.4
SF_38210022021,10.2
SF_3763015A2024,22.3
SF_52390242024,10.2
SF_40070022024,30.5
SF_42880052024,7.2
SF_02630112024,25.0
SF_1213011A2016,79.9
SF_37040702024,6.2
SF_01110042018,51.2
SF_10490342024,97.6
SF_37830082024,30.3
SF_38200042024,37.8
SF_37761512024,27.3
SF_3543003B2023,25.8
SF_02940092024,48.2
SF_01350082024,29.3
SF_10210302024,15.4
SF_03260232024,32.5
SF_39690012024,29.7
SF_39200012024,27.9
SF_4314001A2024,13.1
SF_35730032024,22.0
SF_02600012024,28.5
SF_02280242019,36.3
SF_37466692024,35.7
SF_06900162024,61.1
SF_02930032024,21.6
SF_03240222024,27.7
SF_37500732024,20.4
SF_35190672024,8.5
SF_02380022024,21.6
SF_02060082024,27.7
SF_37090112024,26.9
SF_37070622023,28.4
SF_37100172024,27.7
SF_37631052024,39.0
SF_35750912024,5.6
SF_00570012024,27.7
SF_14330092024,37.3
SF_15180332024,13.3
SF_37770172024,11.6
SF_35050472024,13.4
SF_35280012024,101.9
SF_01760072024,19.1
SF_37490532024,19.0
SF_37350132024,20.6
SF_37170222024,12.8
SF_52030402024,61.4
SF_37030592024,42.9
SF_02660062024,26.7
SF_03100182024,34.5
SF_37380112024,36.2
SF_37860182023,23.0
SF_02960012024,85.5
SF_03510502017,63.1
SF_03280032023,5.7
SF_37270912024,5.3
SF_37211222024,27.6
SF_72960062018,37.3
SF_35110122024,19.1
SF_02880272024,60.1
SF_0271001A2024,48.0
SF_02940162024,42.2
SF_02390122023,25.9
SF_11750312024,177.7
SF_01670102022,12.4
SF_06890332024,12.3
SF_04710032024,85.6
SF_06890122024,46.8
SF_03420452024,64.7
SF_02961512024,9.2
SF_10640322024,52.3
SF_37990082024,38.8
SF_38002322024,22.5
SF_37740252024,20.4
SF_35040442019,24.9
SF_02890012024,26.9
SF_02800092024,27.8
SF_02290182023,38.6
SF_10940012024,76.0
SF_37830072021,16.9
SF_39660022024,22.7
SF_36160832024,134.8
SF_02890092024,24.4
SF_01360012024,20.0
SF_00250142024,6.3
SF_03420072023,18.3
SF_03100202024,19.8
SF_37330082024,239.5
SF_39570042024,30.5
SF_02780192024,88.2
SF_02590292024,39.7
SF_02840092024,15.3
SF_01420012023,53.3
SF_03270262024,6.6
SF_37251292024,5.6
SF_37890092024,29.5
SF_02930042023,75.2
SF_02680162024,18.8
SF_05950052024,59.4
SF_37860272024,21.1
SF_37880372024,12.4
SF_35070402024,26.4
SF_35040472024,15.9
SF_00100012024,40.4
SF_02090052024,33.5
SF_37360992024,16.4
SF_37211202024,27.6
SF_10510362024,26.9
SF_37610022024,43.1
SF_3952001C2024,31.6
SF_55960382022,12.3
SF_35150402023,40.2
SF_35550632024,24.1
SF_35390012024,459.6
SF_02380012024,22.3
SF_02590262024,51.2
SF_03150172024,69.2
SF_03440032018,43.6
SF_3769002A2024,11.4
SF_39680012024,50.2
SF_37040242024,14.9
SF_02370062024,56.0
SF_03090012024,18.1
SF_37270022024,38.6
SF_37231132024,82.9
SF_37410462024,36.0
SF_59210202024,45.4
SF_31150542024,72.5
SF_35260062016,11.8
SF_3526019B2022,27.1
SF_37030762024,19.6
SF_02680012018,257.2
SF_01650172024,27.0
SF_01710182022,16.7
SF_02080282024,24.1
SF_37080972024,32.1
SF_01610012024,20.0
SF_03060062024,22.8
SF_06900182024,42.3
SF_01370012024,35.8
SF_06880422024,27.6
SF_03450052018,8.5
SF_37050072024,13.5
SF_3780056A2024,18.8
SF_37871512024,12.5
SF_40140022024,33.9
SF_35700282024,37.3
SF_35700302024,19.4
SF_02870262024,30.8
SF_02870102024,17.9
SF_0261017-B2024,82.7
SF_37350052024,22.8
SF_16500362024,210.5
SF_35720242024,7.7
SF_35710012023,14.5
SF_37170052024,26.4
SF_37080432024,33.2
SF_37350102021,10.5
SF_03100082024,23.0
SF_03240022024,12.7
SF_52370372024,20.2
SF_87210102024,48.6
SF_42460012024,6.1
SF_36410702024,38.4
SF_02840062024,55.1
SF_06280142024,631.4
SF_37550562024,7.0
SF_02380062024,18.1
SF_01950012024,32.8
SF_02270112024,54.0
SF_37880422024,34.6
SF_35080392024,10.4
SF_35700392024,22.7
SF_37210712024,28.3
SF_02970132024,26.5
SF_03100042024,29.1
SF_03260112024,55.7
SF_03270182024,180.6
SF_01760242022,36.2
SF_37361112011,66.4
SF_03510512024,18.6
SF_06420032024,33.3
SF_07432032024,58.3
SF_16910192024,80.9
SF_38080152024,19.0
SF_37040782023,6.5
SF_08130072024,42.7
SF_37222572024,52.0
SF_06420012024,26.7
SF_49910852024,24.9
SF_43390022022,10.0
SF_37042402024,19.2
SF_02360062024,29.9
SF_01350072024,38.5
SF_01750332024,50.4
SF_37511052024,22.7
SF_03130182024,45.1
SF_37740262024,9.9
SF_37070162024,26.3
SF_02610152024,13.8
SF_02390092024,28.5
SF_37070612024,27.3
SF_37170192024,29.0
SF_03090112024,38.2
SF_37850092024,44.4
SF_39320172024,25.1
SF_02830222024,51.8
SF_01960252024,18.7
SF_37220072024,53.4
SF_03290022019,5.1
SF_39790012024,20.8
SF_36370692024,47.6
SF_37070132024,53.7
SF_02930072024,17.0
SF_01350092024,25.2
SF_37250152024,18.4
SF_37220692022,22.5
SF_42280172024,43.9
SF_40580092024,8.3
