portfolio_idx,id_building,loc_address,leed_project_url,extracted_name
19682,ORL_142002,"420 S Orange Ave, Orlando, FL 32801",https://www.usgbc.org/projects/perkinswill-orlando,Perkinswill Orlando
19692,ORL_150003,"500 S Orange Ave, Orlando, FL 32801",https://www.usgbc.org/projects/ouc-administration-building,Ouc Administration Building
19730,ORL_161006,"618 E South St, Orlando, FL 32801",https://www.usgbc.org/projects/618-east-south-street,618 East South Street
19757,"ORL_180007,       180008","800 N Magnolia Ave, Orlando, FL 32803",https://www.usgbc.org/projects/turner-orlando-office-renovation,Turner Orlando Office Renovation
19836,PDX_1N1E33AD-1600-B3,"850 NW 13th Ave, Portland, OR, 97209",https://www.usgbc.org/projects/13th-ave-building,13Th Ave Building
19837,PDX_1N1E33AD-2300-B1,"1455 NW Irving St, Portland, OR, 97209",https://www.usgbc.org/projects/pearl-west-building,Pearl West Building
19854,PDX_1N1E33DC-3000-B2,"817 SW 17th Ave, Portland, OR, 97205",https://www.usgbc.org/projects/press-blocks-half-block-office,Press Blocks Half Block Office
19857,PDX_1N1E33DD-2000-B1,"409 SW 11th Ave, Portland, OR, 97205",https://www.usgbc.org/projects/shorebank-pacific,Shorebank Pacific
19875,PDX_1N1E34BB-1304-B1,"1150 NW 9th Ave, Portland, OR, 97209",https://www.usgbc.org/projects/pearl-district-residence-inn,Pearl District Residence Inn
19876,PDX_1N1E34BB-1305-B1,"1250 NW 9th Ave, Portland, OR, 97209",https://www.usgbc.org/projects/tanner-point,Tanner Point
19892,PDX_1N1E34CB-3100-B1,"1010 NW Flanders St, Portland, OR, 97209",https://www.usgbc.org/projects/skanska-portland-office,Skanska Portland Office
19900,PDX_1N1E34CC-4000-B1,"400 SW 6th Ave, Portland, OR, 97204",https://www.usgbc.org/projects/aspect-sixth,Aspect Sixth
19908,PDX_1N1E34CC-6600-B1,"720 SW Washington St, Portland, OR, 97205",https://www.usgbc.org/projects/morgan-building-0,Morgan Building
19920,PDX_1N1E34CC-9400-B1,"600 SW 10th Ave, Portland, OR, 97205",https://www.usgbc.org/projects/lease-crutcher-lewis-tenant-improvement,Lease Crutcher Lewis Tenant Improvement
19944,PDX_1N1E34DB-200-B2,"38 NW Davis St, Portland, OR, 97209",https://www.usgbc.org/projects/oregon-college-oriental-medicine,Oregon College Oriental Medicine
20079,PDX_1S1E03BA-6100-B1,"888 SW 3rd Ave, Portland, OR, 97204",https://www.usgbc.org/projects/ac-hotel-marriott,Ac Hotel Marriott
20080,PDX_1S1E03BA-6200-B1,"250 SW Taylor St, Portland, OR, 97204",https://www.usgbc.org/projects/250-taylor-office-building,250 Taylor Office Building
20127,PDX_1S1E03CD-200-B1,"2080 S River Dr, Portland, OR, 97201",https://www.usgbc.org/projects/portland-riverplace-hyatt-house,Portland Riverplace Hyatt House
20271,PHL_113584,"3737 Market Street, Philadelphia, PA, 19104",https://www.usgbc.org/projects/3737-market-street,3737 Market Street
20294,PHL_144590,"4900 Frankford Ave, Philadelphia, PA, 19124",https://www.usgbc.org/projects/aria-health-frankford-campus-ed,Aria Health Frankford Campus Ed
20301,PHL_154516,"3711 Market St, Philadelphia, PA, 19104",https://www.usgbc.org/projects/science-center-research-building,Science Center Research Building
20332,PHL_157964,"One Logan Square, Philadelphia, PA, 19103",https://www.usgbc.org/projects/tutor-perini,Tutor Perini
20337,PHL_158022,"1760 Market Street, Philadelphia, PA, 19103",https://www.usgbc.org/projects/haworth-philadelphia-showroom,Haworth Philadelphia Showroom
20339,PHL_158027,"5901 Market St, Philadelphia, PA, 19139",https://www.usgbc.org/projects/new-market-west,New Market West
20342,PHL_160526,"801 Market St, Philadelphia, PA, 19107",https://www.usgbc.org/projects/801-823-market-street-renovation,801 823 Market Street Renovation
20346,PHL_161222,"833 Chestnut St, Philadelphia, PA, 19107",https://www.usgbc.org/projects/clr-new-office,Clr New Office
20376,PHL_165438,"351 Rouse Blvd, Philadelphia, PA, 19112",https://www.usgbc.org/projects/351-rouse,351 Rouse
20399,PHL_166284,"201 Rouse Blvd, Philadelphia, PA, 19112",https://www.usgbc.org/projects/201-rouse-boulevard,201 Rouse Boulevard
20411,PHL_166323,"30 N 41st Street, Philadelphia, PA, 19104",https://www.usgbc.org/projects/benjamins-desk,Benjamins Desk
20441,PHL_178646,"3001 Walnut St, Philadelphia, Pa 19104, 19104",https://www.usgbc.org/projects/cira-walnut-mixed-use,Cira Walnut Mixed Use
20452,PHL_178704,"1801 Market Street, Philadelphia, PA, 19103",https://www.usgbc.org/projects/ten-penn-center-do-not-use-arc,Ten Penn Center Do Not Use Arc
20462,PHL_178726,"2400 Market Street, Philadelphia, PA, 19103",https://www.usgbc.org/projects/2400-market,2400 Market
20508,PHL_216100,"4021 PARKSIDE AVE, Philadelphia, PA, 19104",https://www.usgbc.org/projects/school-future,School Future
20510,PHL_216114,"4901 Chestnut St, Philadelphia, PA, 19139",https://www.usgbc.org/projects/west-philadelphia-high-school,West Philadelphia High School
20552,PHL_246482,"6333 Malvern Avenue, Philadelphia, PA 19151",https://www.usgbc.org/projects/overbrook-school-blind-greenhouse,Overbrook School Blind Greenhouse
20561,PHL_95686,"One Crescent Drive, Philadelphia, PA 19112",https://www.usgbc.org/projects/magrann-navy-yard-office,Magrann Navy Yard Office
20603,PHL_96232,"1900 Market Street, Philadelphia, PA, 19103",https://www.usgbc.org/projects/nbc10telemundo62,Nbc10Telemundo62
20625,PHL_96416,"101 East Olney Ave, Philadelphia, PA, 19120",https://www.usgbc.org/projects/107778-one-olney,107778 One Olney
20626,PHL_96426,"1901 Market Street, Philadelphia, PA, 19103",https://www.usgbc.org/projects/1835-market-street-0,1835 Market Street
20647,PHL_96596,"2025 Benjamin Franklin Parkway, Philadelphia, PA, 19130",https://www.usgbc.org/projects/barnes-new-art-education-facility,Barnes New Art Education Facility
20660,PHL_96715,"4109 Walnut Street, Philadelphia, PA, 19104",https://www.usgbc.org/projects/homewood-suites,Homewood Suites
20681,PHL_96872,"4000 MONUMENT RD, Philadelphia, PA, 19131",https://www.usgbc.org/projects/pnc-bank-city-line-ave,Pnc Bank City Line Ave
20683,PHL_96896,"1001 Intrepid Ave, Philadelphia, PA, 19112",https://www.usgbc.org/projects/courtyard-marriott-philadelphia-south,Courtyard Marriott Philadelphia South
20711,PHL_97185,"3243 W School House Lane, Philadelphia, PA, 19144",https://www.usgbc.org/projects/philadelphia-university-new-dec-center,Philadelphia University New Dec Center
20732,PHL_97363,"3201 Chestnut Street, Philadelphia, PA, 19104",https://www.usgbc.org/projects/drexel-university-integrated-sciences,Drexel University Integrated Sciences
20755,PHL_97591,"3020-3052 Market Street, Philadelphia, PA, 19104",https://www.usgbc.org/projects/lincoln-univ-plaza-3020-market-st,Lincoln Univ Plaza 3020 Market St
20840,SD_147,"9330 Scranton Road, San Diego, CA 92121",https://www.usgbc.org/projects/turner-san-diego-main-office-ti,Turner San Diego Main Office Ti
20914,SD_235,"9885 Towne Centre Drive, San Diego, CA 92121",https://www.usgbc.org/projects/union-bank-towne-centre,Union Bank Towne Centre
20918,SD_243,"10121 Barnes Canyon Rd, San Diego, CA, 92121",https://www.usgbc.org/projects/ecoatm,Ecoatm
20928,SD_254,"9625 Towne Centre Drive, San Diego, CA 92121",https://www.usgbc.org/projects/are-9625-town-center-drive,Are 9625 Town Center Drive
20931,SD_260,"530 B Street, San Diego, CA 92101",https://www.usgbc.org/projects/union-bank-530-b-st,Union Bank 530 B St
20936,SD_265,"10180 Telesis Ct, San Diego, CA, 92121",https://www.usgbc.org/projects/10180-telesis-court,10180 Telesis Court
20943,SD_278,"10996 Torreyana Rd, San Diego, CA, 92121",https://www.usgbc.org/projects/aree-torreyana-amenity-bldg,Aree Torreyana Amenity Bldg
20945,SD_281,"10188 Telesis Ct, San Diego, CA, 92121",https://www.usgbc.org/projects/10188-telesis-court,10188 Telesis Court
21035,SD_401,"1335 Cesar E Chavez Pkwy, San Diego, CA 92113",https://www.usgbc.org/projects/restaurant-depot,Restaurant Depot
21042,SD_413,"10620 Treena St, San Diego, CA, 92131",https://www.usgbc.org/projects/barnhart-balfour-beatty-ti,Barnhart Balfour Beatty Ti
21086,SD_79,"1350 Front St, San Diego, CA 92101",https://www.usgbc.org/projects/801-san-diego-state-building,801 San Diego State Building
22066,SF_00240252024,"655 Beach St, San Francisco, CA, 94109",https://www.usgbc.org/projects/starbucks-hyde-beach,Starbucks Hyde Beach
22087,SF_01080072024,"1160 Battery St, San Francisco, CA, 94111",https://www.usgbc.org/projects/bcci-construction-company,Bcci Construction Company
22089,SF_01110022024,"50 Green St, San Francisco, CA, 94111",https://www.usgbc.org/projects/50-green-street-recertification-0,50 Green Street
22090,SF_01110032024,"1050 Battery St, San Francisco, CA, 94111",https://www.usgbc.org/projects/1050-battery-recertification-0,1050 Battery
22099,SF_01350072024,"1000 Sansome St, San Francisco, CA, 94111",https://www.usgbc.org/projects/1000-sansome,1000 Sansome
22100,SF_01350082024,"1050 Sansome St, San Francisco, CA, 94111",https://www.usgbc.org/projects/pattern-energy-san-francisco,Pattern Energy San Francisco
22106,SF_01420012023,"855 Battery St, San Francisco, CA, 94111",https://www.usgbc.org/projects/gci-general-contractors-875-battery,Gci General Contractors 875 Battery
22123,SF_01730012024,"600 Battery St, San Francisco, CA, 94111",https://www.usgbc.org/projects/600-battery,600 Battery
22137,SF_01960232019,"500 Washington St, San Francisco, CA, 94111",https://www.usgbc.org/projects/ppic-conference-center,Ppic Conference Center
22145,SF_02070372024,"505 Sansome St, San Francisco, CA, 94111",https://www.usgbc.org/projects/505-sansome,505 Sansome
22148,SF_02080282024,"655 Montgomery Street, San Francisco, CA, 94111",https://www.usgbc.org/projects/wilderness-society,Wilderness Society
22150,SF_02270052024,"505 Montgomery St, San Francisco, CA, 94111",https://www.usgbc.org/projects/505-montgomery,505 Montgomery
22156,SF_02290182023,"450 Sansome St, San Francisco, CA, 94111",https://www.usgbc.org/projects/csda-design-group,Csda Design Group
22161,SF_02350222024,"50 California St, San Francisco, CA, 94111",https://www.usgbc.org/projects/50-california,50 California
22166,SF_02360192024,"150 California St, San Francisco, CA, 94111",https://www.usgbc.org/projects/glumac-international-inc,Glumac International Inc
22167,SF_02370062024,"200 California St, San Francisco, CA, 94111",https://www.usgbc.org/projects/nai-bt-commercial,Nai Bt Commercial
22168,SF_02370082024,"230 California St, San Francisco, CA, 94111",https://www.usgbc.org/projects/201-california-street-6th-floor-suites,201 California Street 6Th Floor Suites
22173,SF_02380022024,"300 California St, San Francisco, CA, 94104",https://www.usgbc.org/projects/300-california-street,300 California Street
22175,SF_02380082024,"350 California, San Francisco, CA, 94104",https://www.usgbc.org/projects/union-bank-350-ca-7th-floor,Union Bank 350 Ca 7Th Floor
22176,SF_02390032015,"400 California St, San Francisco, CA, 94104",https://www.usgbc.org/projects/union-bank-400-california-st-15th-floor,Union Bank 400 California St 15Th Floor
22182,SF_02400072024,"580 California St, San Francisco, CA, 94104",https://www.usgbc.org/projects/580-california,580 California
22183,SF_02400162024,"550 Kearny St, San Francisco, CA, 94108",https://www.usgbc.org/projects/550-kearny,550 Kearny
22184,SF_02400202022,"550 California St, San Francisco, CA, 94104",https://www.usgbc.org/projects/190480-550-california-street,190480 550 California Street
22186,SF_02410272024,"600 California St, San Francisco, CA, 94108",https://www.usgbc.org/projects/600-california,600 California
22194,SF_02580422024,"500 Pine Street, San Francisco, CA, 94108",https://www.usgbc.org/projects/500-pine-street,500 Pine Street
22195,SF_02590262024,"555 California St, San Francisco, CA, 94104",https://www.usgbc.org/projects/kirkland-ellis-san-francisco,Kirkland Ellis San Francisco
22197,SF_02600012024,"425 California St, San Francisco, CA, 94104",https://www.usgbc.org/projects/425-california-street-recertification,425 California Street
22211,SF_02620132024,"255 California St, San Francisco, CA, 94111",https://www.usgbc.org/projects/255-california,255 California
22213,SF_02620202024,"100 Pine St, San Francisco, CA, 94111",https://www.usgbc.org/projects/100-pine-street,100 Pine Street
22214,SF_02620212024,"201 California St, San Francisco, CA, 94111",https://www.usgbc.org/projects/201-california-street,201 California Street
22215,SF_02630112024,"101 California St, San Francisco, CA, 94111",https://www.usgbc.org/projects/101-california-hines-30th-floor-office,101 California Hines 30Th Floor Office
22216,SF_02640042022,"1 California St, San Francisco, CA, 94111",https://www.usgbc.org/projects/50-california-recertification,50 California
22225,SF_02670152020,"235 Pine St, San Francisco, CA, 94104",https://www.usgbc.org/projects/235-pine,235 Pine
22233,SF_02680172024,"250 Montgomery St, San Francisco, CA, 94104",https://www.usgbc.org/projects/250-montgomery,250 Montgomery
22235,SF_02690282024,"350 Bush St, San Francisco, CA, 94104",https://www.usgbc.org/projects/350-bush-street-0,350 Bush Street
22237,SF_02700422024,"466 Bush St, San Francisco, CA, 94108",https://www.usgbc.org/projects/orchard-garden-hotel,Orchard Garden Hotel
22256,SF_02850122024,"665 Bush St, San Francisco, CA, 94108",https://www.usgbc.org/projects/orchard-hotel,Orchard Hotel
22260,SF_02870092024,"222 Sutter St, San Francisco, CA, 94108",https://www.usgbc.org/projects/hga-san-francisco,Hga San Francisco
22276,SF_02890092024,"180 Montgomery St, San Francisco, CA, 94104",https://www.usgbc.org/projects/180-montgomery-street-0,180 Montgomery Street
22280,SF_02910122024,"44 Montgomery St, San Francisco, CA, 94104",https://www.usgbc.org/projects/sec-san-francisco-regional-office,Sec San Francisco Regional Office
22281,SF_02920012024,"111 Sutter St, San Francisco, CA, 94104",https://www.usgbc.org/projects/natural-resources-defense-council-san-f,Natural Resources Defense Council San F
22335,SF_03090202023,"234 Stockton St, San Francisco, CA, 94108",https://www.usgbc.org/projects/bently-holdings,Bently Holdings
22337,SF_03090242024,"251 Post St, San Francisco, CA, 94108",https://www.usgbc.org/projects/251-post-street-recertification,251 Post Street
22356,SF_03130102021,"20 Ofarrell St, San Francisco, CA, 94108",https://www.usgbc.org/projects/boulder-associates-san-francisco-office,Boulder Associates San Francisco Office
22391,SF_03290012024,"800 Market St, San Francisco, CA, 94102",https://www.usgbc.org/projects/levis-815-market-st,Levis 815 Market St
22434,SF_06290342012,"2155 Webster St, San Francisco, CA, 94115",https://www.usgbc.org/projects/pacific-tower-0,Pacific Tower
22470,SF_07380192024,"939 Ellis St, San Francisco, CA, 94109",https://www.usgbc.org/projects/939-ellis-mental-health-expansion-0,939 Ellis Mental Health Expansion
22474,SF_07610012024,"745 Franklin St, San Francisco, CA, 94102",https://www.usgbc.org/projects/san-francisco-edd,San Francisco Edd
22515,SF_12320422024,"1563 Page St, San Francisco, CA, 94117",https://www.usgbc.org/projects/urban-school-1,Urban School
22543,SF_35110312024,"1563 Mission St, San Francisco, CA, 94103",https://www.usgbc.org/projects/healthright-360,Healthright
22554,SF_35280012024,"1201 Bryant St, San Francisco, CA, 94103",https://www.usgbc.org/projects/1201-bryant,1201 Bryant
22560,SF_3543003B2023,"2145 Market St, San Francisco, CA, 94114",https://www.usgbc.org/projects/2175-market-1,2175 Market
22594,SF_37028202023,"1155 Market St, San Francisco, CA, 94103",https://www.usgbc.org/projects/1155-market-street-floors-1234578,1155 Market Street Floors
22626,SF_37060642024,"717 Market St, San Francisco, CA, 94103",https://www.usgbc.org/projects/interface-san-francisco,Interface San Francisco
22632,SF_37070022024,"28 2Nd St, San Francisco, CA, 94105",https://www.usgbc.org/projects/28-2nd-street-san-francisco,28 2Nd Street San Francisco
22641,SF_37070622023,"33 New Montgomery St, San Francisco, CA, 94105",https://www.usgbc.org/projects/33-new-montgomery-0,33 New Montgomery
22646,SF_37080432024,"595 Market St, San Francisco, CA, 94105",https://www.usgbc.org/projects/595-market-street-0,595 Market Street
22647,SF_37080562024,"525 Market St, San Francisco, CA, 94105",https://www.usgbc.org/projects/199865-525-market-flr-8,199865 525 Market Flr
22652,SF_37081742024,"555 Market St, San Francisco, CA, 94105",https://www.usgbc.org/projects/market-center-0,Market Center
22653,SF_37081752024,"575 Market St, San Francisco, CA, 94105",https://www.usgbc.org/projects/pnc-san-francisco,Pnc San Francisco
22655,SF_37090112024,"455 Market St, San Francisco, CA, 94105",https://www.usgbc.org/projects/455-market-street,455 Market Street
22656,SF_37090142024,"425 Market St, San Francisco, CA, 94105",https://www.usgbc.org/projects/425-market-street-recertification,425 Market Street
22658,SF_37100172024,"350 Mission St, San Francisco, CA, 94105",https://www.usgbc.org/projects/350-mission,350 Mission
22660,SF_37100192024,"45 Fremont St, San Francisco, CA, 94105",https://www.usgbc.org/projects/wells-fargo-45-fremont,Wells Fargo 45 Fremont
22663,SF_37120232023,"60 Spear St, San Francisco, CA, 94105",https://www.usgbc.org/projects/60-spear,60 Spear
22675,SF_37170012024,"100 Spear St, San Francisco, CA, 94105",https://www.usgbc.org/projects/101-mission-street-recertification,101 Mission Street
22676,SF_37170052024,"160 Spear St, San Francisco, CA, 94105",https://www.usgbc.org/projects/160-spear-st,160 Spear St
22677,SF_37170122024,"135 Main St, San Francisco, CA, 94105",https://www.usgbc.org/projects/langan-engineering-san-francisco-office,Langan Engineering San Francisco Office
22680,SF_37170222024,"123 Mission St, San Francisco, CA, 94105",https://www.usgbc.org/projects/cw-sanfrancisco-office,Cw Sanfrancisco Office
22683,SF_37190182023,"199 Fremont St, San Francisco, CA, 94105",https://www.usgbc.org/projects/199-fremont-street,199 Fremont Street
22684,SF_37194502024,"181 Fremont St, San Francisco, CA, 94105",https://www.usgbc.org/projects/181-fremont-street-0,181 Fremont Street
22690,SF_37210712024,"121 2Nd St, San Francisco, CA, 94105",https://www.usgbc.org/projects/101-second-street-0,101 Second Street
22693,SF_37211192024,"500 Howard St, San Francisco, CA, 94105",https://www.usgbc.org/projects/500-howard-street-foundry-square-iv,500 Howard Street Foundry Square IV
22694,SF_37211202024,"555 Mission St, San Francisco, CA, 94105",https://www.usgbc.org/projects/bank-new-york-mellon-1,Bank New York Mellon
22715,SF_37240712023,"155 5Th St, San Francisco, CA, 94103",https://www.usgbc.org/projects/dugoni-school-dentistry,Dugoni School Dentistry
22735,SF_37350052024,"631 Howard St, San Francisco, CA, 94105",https://www.usgbc.org/projects/631-howard,631 Howard
22744,SF_37350622024,"75 Hawthorne St, San Francisco, CA, 94105",https://www.usgbc.org/projects/hawthorne-plaza,Hawthorne Plaza
22745,SF_37350632024,"222 Second Street, San Francisco, CA, 94105",https://www.usgbc.org/projects/222-2nd-street,222 2Nd Street
22752,SF_37370302024,"405 Howard St, San Francisco, CA, 94105",https://www.usgbc.org/projects/chong-partners-architecture-san-francisc,Chong Partners Architecture San Francisc
22758,SF_37410322024,"201 Spear St, San Francisco, CA, 94105",https://www.usgbc.org/projects/201-spear,201 Spear
22770,SF_37500792024,"633 Folsom St, San Francisco, CA, 94107",https://www.usgbc.org/projects/633-folsom-st,633 Folsom St
22771,SF_37511052024,"795 Folsom St, San Francisco, CA, 94107",https://www.usgbc.org/projects/795-folsom-street,795 Folsom Street
22778,SF_37570672024,"1275 Harrison St, San Francisco, CA, 94103",https://www.usgbc.org/projects/625-townsend-adobe-systems-incorporated,625 Townsend Adobe Systems Incorporated
22782,SF_3763015A2024,"460 Bryant St, San Francisco, CA, 94107",https://www.usgbc.org/projects/460-bryant-street-renovation,460 Bryant Street Renovation
22786,SF_37680162024,"2 Bryant St, San Francisco, CA, 94105",https://www.usgbc.org/projects/perkinswill-san-francisco-studio,Perkinswill San Francisco Studio
22791,SF_37740262024,"270 Brannan St, SF, CA, 94107",https://www.usgbc.org/projects/splunk-270-brannan-floors-1-7,Splunk 270 Brannan Floors 1
22792,SF_37740672024,"501 2Nd St, San Francisco, CA, 94107",https://www.usgbc.org/projects/501-second-st-old-account,501 Second St Old Account
22793,SF_37740732024,"274 Brannan St, SF, CA, 94107",https://www.usgbc.org/projects/github,Github
22796,SF_37760412024,"539 Bryant St, San Francisco, CA, 94107",https://www.usgbc.org/projects/hks-san-francisco,Hks San Francisco
22810,SF_37840802024,"510 Townsend St, San Francisco, CA, 94103",https://www.usgbc.org/projects/510-townsend,510 Townsend
22813,SF_3785002A2024,"410 Townsend St, San Francisco, CA, 94107",https://www.usgbc.org/projects/adobe-san-francisco-410-townsend,Adobe San Francisco 410 Townsend
22819,SF_37860182023,"85 Bluxome St, San Francisco, CA, 94107",https://www.usgbc.org/projects/85-bluxome,85 Bluxome
22821,SF_37863222024,"505 Brannan St, SF, CA, 94107",https://www.usgbc.org/projects/505-brannan-street,505 Brannan Street
22825,SF_37870312024,"475 Brannan St, SF, CA, 94107",https://www.usgbc.org/projects/475-brannan-0,475 Brannan
22829,SF_37880372024,"301 Brannan St, SF, CA, 94107",https://www.usgbc.org/projects/301-brannan,301 Brannan
22831,SF_37880392024,"345 Brannan St, SF, CA, 94107",https://www.usgbc.org/projects/333-brannan-street,333 Brannan Street
22833,SF_37880422024,"333 Brannan St, SF, CA, 94107",https://www.usgbc.org/projects/345-brannan,345 Brannan
22849,SF_38002322024,"1 De Haro St, San Francisco, CA, 94107",https://www.usgbc.org/projects/one-de-haro,One De Haro
22851,SF_38080152024,"100 Hooper St, San Francisco, CA, 94107",https://www.usgbc.org/projects/100-hooper,100 Hooper
22890,SF_40160012024,"2601 Mariposa St, San Francisco, CA, 94110",https://www.usgbc.org/projects/kqed-renovation-project,Kqed Renovation Project
22891,SF_40170032024,"1940 Bryant St., San Francisco, CA, 94110",https://www.usgbc.org/projects/lms-architects-office-ti,Lms Architects Office Ti
22947,SF_87090182024,"1500 Owens St, San Francisco, CA, 94158",https://www.usgbc.org/projects/1500-owens-street-life-sciences-building,1500 Owens Street Life Sciences Building
22951,SF_87210102024,"500 Terry Francois Blvd, San Francisco, CA, 94158",https://www.usgbc.org/projects/500-terry-francois,500 Terry Francois
23000,SJ_149,"2811 Orchard Pkwy, San Jose, CA, 95134",https://www.usgbc.org/projects/bae-systems-2811-orchard,Bae Systems 2811 Orchard
23032,SJ_181,"2050 Gateway Pl, San Jose, CA, 95110",https://www.usgbc.org/projects/san-jose-international-airport-term-b,San Jose International Airport Term B
23033,SJ_183,"2001 Gateway Plz, San Jose, CA, 95110",https://www.usgbc.org/projects/2001-gateway-place,2001 Gateway Place
23034,SJ_185,"2033 Gateway Pl, San Jose, CA, 95110",https://www.usgbc.org/projects/2033-gateway-place,2033 Gateway Place
23048,SJ_200,"1741 Technology Drive, San Jose, CA, 95110",https://www.usgbc.org/projects/nutanix-1745-technology-drive-l56,Nutanix 1745 Technology Drive L56
23081,SJ_25,"6001 America Center Dr, Alviso, CA, 95002",https://www.usgbc.org/projects/america-center-0,America Center
23104,SJ_28,"6201 America Center Dr, Alviso, CA, 95002",https://www.usgbc.org/projects/flextronics-leed-ci-hq,Flextronics Leed Ci HQ
23175,SJ_405,"111 N Market St, San Jose, CA, 95113",https://www.usgbc.org/projects/market-square-tower-2,Market Square Tower
23176,SJ_407,"111 W Saint John St, San Jose, CA, 95113",https://www.usgbc.org/projects/market-square-tower-1,Market Square Tower
23190,SJ_422,"60 S Market St, San Jose, CA, 95113",https://www.usgbc.org/projects/lpa-san-jose-office,LPa San Jose Office
23197,SJ_429,"50 W San Fernando St, San Jose, CA, 95113",https://www.usgbc.org/projects/accenture-11th-and-12th-floors,Accenture 11Th And 12Th Floors
23223,SJ_459,"303 Almaden Blvd, San Jose, CA, 95110",https://www.usgbc.org/projects/303-almaden-boulevard,303 Almaden Boulevard
23283,SJ_54,"130 Holger Way, San Jose, CA, 95134",https://www.usgbc.org/projects/brocade-communications,Brocade Communications
23294,SJ_560,"1600 Saratoga Ave, San Jose, CA, 95129",https://www.usgbc.org/projects/nike-factory-store-westgate-san-jose,Nike Factory Store Westgate San Jose
23428,SJ_83,"145 Rio Robles, San Jose, CA, 95134",https://www.usgbc.org/projects/ci-sunpower-san-jose-hq,Ci Sunpower San Jose HQ
23560,STL_203,"4320 Forest Park Ave, St. Louis, MO, 63108",https://www.usgbc.org/projects/cortex-building-1,Cortex Building
23562,STL_205,"4260 Forest Park Ave, St. Louis, MO, 63108",https://www.usgbc.org/projects/4260-forest-park-ave,4260 Forest Park Ave
23568,STL_217,"4480 Clayton Ave, St. Louis, MO, 63110",https://www.usgbc.org/projects/4480-clayton-ave-building,4480 Clayton Ave Building
23576,STL_227,"4240 Duncan Ave, St. Louis, MO, 63110",https://www.usgbc.org/projects/4240-multi-tenant-laboffice-building,4240 Multi Tenant Laboffice Building
23645,STL_393,"4465 Manchester Ave, St. Louis, MO, 63110",https://www.usgbc.org/projects/urban-chestnut-brewing-company,Urban Chestnut Brewing Company
