bbl,utility_savings_annual,utility_savings_2026,ll97_avoidance_2026,utility_savings_2027,ll97_avoidance_2027,utility_savings_2028,ll97_avoidance_2028,utility_savings_2029,ll97_avoidance_2029,utility_savings_2030,ll97_avoidance_2030,utility_savings_2031,ll97_avoidance_2031,utility_savings_2032,ll97_avoidance_2032,utility_savings_2033,ll97_avoidance_2033,utility_savings_2034,ll97_avoidance_2034,utility_savings_2035,ll97_avoidance_2035,total_1yr,total_5yr,total_10yr,square_footage,carbon_limit_2024_tCO2e,carbon_limit_2030_tCO2e,total_carbon_emissions_2024_tCO2e,total_carbon_emissions_2030_tCO2e,total_elec_kBtu,total_gas_kBtu,total_steam_kBtu,elec_emissions_tCO2e,gas_emissions_tCO2e,steam_emissions_tCO2e,compliance_2024_status,compliance_2030_status,delta_2024_tCO2e,delta_2030_tCO2e,baseline_penalty_2024,baseline_penalty_2030,penalty_after_odcv_2024,penalty_after_odcv_2030
1008630027,49557.65,49557.65,0.00,49557.65,0.00,49557.65,0.00,49557.65,0.00,49557.65,7083.06,49557.65,7083.06,49557.65,7083.06,49557.65,7083.06,49557.65,7083.06,49557.65,12840.05,49557.65,254871.28,543831.78,113182,857.9196,304.5560,551.0074,330.9853,5214677.80,2059439.00,0.00,441.6,109.4,0.0,Compliant,Non-Compliant,-306.9121,26.4293,0.00,7083.06,0.00,0.00
1000490002,199090.89,199090.89,0.00,199090.89,0.00,199090.89,0.00,199090.89,0.00,199090.89,0.00,199090.89,0.00,199090.89,0.00,199090.89,0.00,199090.89,0.00,199090.89,47989.18,199090.89,995454.47,2038898.12,450000,3411.0000,1210.8834,1783.1431,1094.4740,15925501.60,0.00,9668677.70,1348.7,0.0,434.4,Compliant,Compliant,-1627.8569,-116.4094,0.00,0.00,0.00,0.00
1008490016,122080.64,122080.64,0.00,122080.64,0.00,122080.64,0.00,122080.64,0.00,122080.64,0.00,122080.64,0.00,122080.64,0.00,122080.64,0.00,122080.64,0.00,122080.64,47729.25,122080.64,610403.19,1268535.63,342429,2595.6118,921.4258,1208.1104,863.3108,8171991.70,9716157.70,0.00,692.1,516.0,0.0,Compliant,Compliant,-1387.5014,-58.1149,0.00,0.00,0.00,0.00
1000480001,307181.58,307181.58,0.00,307181.58,0.00,307181.58,0.00,307181.58,0.00,307181.58,0.00,307181.58,0.00,307181.58,0.00,307181.58,0.00,307181.58,0.00,307181.58,47476.51,307181.58,1535907.89,3119292.29,1272119,9642.6620,3423.0840,4539.1912,2279.1243,53562433.30,0.00,66616.40,4536.2,0.0,3.0,Compliant,Compliant,-5103.4709,-1143.9597,0.00,0.00,0.00,0.00
1005100038,22702.87,22702.87,0.00,22702.87,0.00,22702.87,0.00,22702.87,0.00,22702.87,7831.87,22702.87,7831.87,22702.87,7831.87,22702.87,7831.87,22702.87,7831.87,22702.87,7831.87,22702.87,121346.21,274019.90,59757,452.9581,160.7972,357.6470,228.8488,3052608.93,1866349.90,0.00,258.5,99.1,0.0,Compliant,Non-Compliant,-95.3110,68.0515,0.00,18237.81,0.00,10405.94
1000500001,184296.69,184296.69,0.00,184296.69,0.00,184296.69,0.00,184296.69,0.00,184296.69,0.00,184296.69,0.00,184296.69,0.00,184296.69,0.00,184296.69,0.00,184296.69,46826.35,184296.69,921483.44,1889793.24,400000,3032.0000,1076.3408,1716.5535,1045.6986,15533786.50,0.00,8924958.90,1315.6,0.0,401.0,Compliant,Compliant,-1315.4465,-30.6422,0.00,0.00,0.00,0.00
1013090023,175626.47,175626.47,0.00,175626.47,0.00,175626.47,0.00,175626.47,0.00,175626.47,0.00,175626.47,0.00,175626.47,0.00,175626.47,0.00,175626.47,0.00,175626.47,46603.44,175626.47,878132.34,1802868.12,431744,3272.6195,1161.7592,1621.3807,1049.1262,13095278.20,0.00,11403130.40,1109.0,0.0,512.3,Compliant,Compliant,-1651.2388,-112.6330,0.00,0.00,0.00,0.00
1010100021,51620.42,51620.42,0.00,51620.42,0.00,51620.42,0.00,51620.42,0.00,51620.42,6567.07,51620.42,6567.07,51620.42,6567.07,51620.42,6567.07,51620.42,6567.07,51620.42,13488.34,51620.42,264669.17,562527.88,112147,850.0743,301.7710,469.0550,326.2750,3203524.20,0.00,4401263.10,271.3,0.0,197.7,Compliant,Non-Compliant,-381.0193,24.5040,0.00,6567.07,0.00,0.00
1008590052,19513.39,19513.39,0.00,19513.39,0.00,19513.39,0.00,19513.39,0.00,19513.39,7693.84,19513.39,7693.84,19513.39,7693.84,19513.39,7693.84,19513.39,7693.84,19513.39,7693.84,19513.39,105260.77,241296.90,75655,573.4649,203.5764,329.2386,233.0314,2280178.14,2563179.90,0.00,193.1,136.1,0.0,Compliant,Non-Compliant,-244.2263,29.4550,0.00,7893.93,0.00,200.09
1013147502,267810.02,267810.02,0.00,267810.02,0.00,267810.02,0.00,267810.02,0.00,267810.02,0.00,267810.02,0.00,267810.02,0.00,267810.02,0.00,267810.02,0.00,267810.02,45989.37,267810.02,1339050.08,2724089.53,769851,5835.4706,2071.5551,3569.6217,1833.4451,41148599.10,1595749.00,0.00,3484.9,84.8,0.0,Compliant,Compliant,-2265.8489,-238.1100,0.00,0.00,0.00,0.00
1012910028,174759.94,174759.94,0.00,174759.94,0.00,174759.94,0.00,174759.94,0.00,174759.94,0.00,174759.94,0.00,174759.94,0.00,174759.94,0.00,174759.94,0.00,174759.94,45898.38,174759.94,873799.70,1793497.77,528552,4006.4242,1422.2552,1910.7166,1208.8873,16137359.00,0.00,12108724.10,1366.7,0.0,544.0,Compliant,Compliant,-2095.7076,-213.3679,0.00,0.00,0.00,0.00
1005300001,15972.11,15972.11,5838.43,15972.11,5838.43,15972.11,5838.43,15972.11,5838.43,15972.11,3745.22,15972.11,3745.22,15972.11,3745.22,15972.11,3745.22,15972.11,3745.22,15972.11,3745.22,21810.53,106959.46,205546.08,66905,507.1399,180.0315,671.1896,370.6755,7122394.34,1280260.00,0.00,603.2,68.0,0.0,Non-Compliant,Non-Compliant,164.0497,190.6440,43965.32,51092.60,38126.89,47347.39
1000090014,187498.22,187498.22,0.00,187498.22,0.00,187498.22,0.00,187498.22,0.00,187498.22,0.00,187498.22,0.00,187498.22,0.00,187498.22,0.00,187498.22,0.00,187498.22,45581.31,187498.22,937491.12,1920563.56,575860,4365.0188,1549.5540,2217.8771,1292.5271,21574895.10,0.00,8695770.70,1827.2,0.0,390.7,Compliant,Compliant,-2147.1417,-257.0269,0.00,0.00,0.00,0.00
1013060042,126151.90,126151.90,0.00,126151.90,0.00,126151.90,0.00,126151.90,0.00,126151.90,4109.23,126151.90,4109.23,126151.90,4109.23,126151.90,4109.23,126151.90,4109.23,126151.90,24753.12,126151.90,634868.74,1306818.28,304640,2309.1712,819.7412,1609.7787,835.0741,18336995.50,573738.00,586442.50,1553.0,30.5,26.3,Compliant,Non-Compliant,-699.3925,15.3330,0.00,4109.23,0.00,0.00
1008380076,53822.46,53822.46,0.00,53822.46,0.00,53822.46,0.00,53822.46,0.00,53822.46,6236.91,53822.46,6236.91,53822.46,6236.91,53822.46,6236.91,53822.46,6236.91,53822.46,13682.93,53822.46,275349.19,583092.05,130625,990.1375,351.4925,626.2822,374.7646,5961143.90,2286451.90,0.00,504.8,121.4,0.0,Compliant,Non-Compliant,-363.8553,23.2721,0.00,6236.91,0.00,0.00
1006970056,27425.91,27425.91,0.00,27425.91,0.00,27425.91,0.00,27425.91,0.00,27425.91,7412.70,27425.91,7412.70,27425.91,7412.70,27425.91,7412.70,27425.91,7412.70,27425.91,7412.70,27425.91,144542.27,318735.33,144079,1092.1188,387.6953,800.8947,454.4358,8211317.90,1986045.20,0.00,695.4,105.5,0.0,Compliant,Non-Compliant,-291.2241,66.7405,0.00,17886.46,0.00,10473.77
1013250001,162782.32,162782.32,0.00,162782.32,0.00,162782.32,0.00,162782.32,0.00,162782.32,0.00,162782.32,0.00,162782.32,0.00,162782.32,0.00,162782.32,0.00,162782.32,44251.73,162782.32,813911.59,1672074.91,352888,2674.8910,949.5694,1364.1063,929.1789,9822361.20,0.00,11846235.20,831.9,0.0,532.3,Compliant,Compliant,-1310.7847,-20.3905,0.00,0.00,0.00,0.00
1013157501,271909.09,271909.09,0.00,271909.09,0.00,271909.09,0.00,271909.09,0.00,271909.09,0.00,271909.09,0.00,271909.09,0.00,271909.09,0.00,271909.09,0.00,271909.09,43740.94,271909.09,1359545.44,2762831.83,907907,6881.9351,2443.0434,4208.6563,2119.0223,49525786.00,269659.00,0.00,4194.3,14.3,0.0,Compliant,Compliant,-2673.2787,-324.0210,0.00,0.00,0.00,0.00
1000780004,202092.66,202092.66,0.00,202092.66,0.00,202092.66,0.00,202092.66,0.00,202092.66,0.00,202092.66,0.00,202092.66,0.00,202092.66,0.00,202092.66,0.00,202092.66,43664.42,202092.66,1010463.31,2064591.03,493039,3737.2356,1326.6950,1645.9329,1073.8354,13173454.10,2027410.00,9405705.90,1115.7,107.7,422.6,Compliant,Compliant,-2091.3028,-252.8595,0.00,0.00,0.00,0.00
1012897501,37472.52,37472.52,0.00,37472.52,0.00,37472.52,0.00,37472.52,0.00,37472.52,7178.45,37472.52,7178.45,37472.52,7178.45,37472.52,7178.45,37472.52,7178.45,37472.52,7178.45,37472.52,194541.06,417795.90,86444,655.2455,232.6080,585.2478,293.8395,6906579.30,6216.00,0.00,584.9,0.3,0.0,Compliant,Non-Compliant,-69.9978,61.2315,0.00,16410.04,0.00,9231.60
1007590045,118338.25,118338.25,0.00,118338.25,0.00,118338.25,0.00,118338.25,0.00,118338.25,0.00,118338.25,0.00,118338.25,0.00,118338.25,0.00,118338.25,0.00,118338.25,43068.28,118338.25,591691.24,1226450.77,330291,2503.6058,888.7642,1207.9047,814.7506,9318026.70,7884800.20,0.00,789.1,418.8,0.0,Compliant,Compliant,-1295.7011,-74.0136,0.00,0.00,0.00,0.00
1012580021,259395.72,259395.72,0.00,259395.72,0.00,259395.72,0.00,259395.72,0.00,259395.72,0.00,259395.72,0.00,259395.72,0.00,259395.72,0.00,259395.72,0.00,259395.72,42381.50,259395.72,1296978.62,2636338.74,949976,7200.8181,2556.2448,2440.3955,1727.8233,16888459.50,19019266.20,0.00,1430.3,1010.1,0.0,Compliant,Compliant,-4760.4226,-828.4216,0.00,0.00,0.00,0.00
1013377502,250803.06,250803.06,0.00,250803.06,0.00,250803.06,0.00,250803.06,0.00,250803.06,0.00,250803.06,0.00,250803.06,0.00,250803.06,0.00,250803.06,0.00,250803.06,42325.20,250803.06,1254015.31,2550355.81,586305,4444.1919,1577.6600,2569.8321,1330.8820,29363982.90,1562772.00,0.00,2486.8,83.0,0.0,Compliant,Compliant,-1874.3598,-246.7779,0.00,0.00,0.00,0.00
1000400014,119710.16,119710.16,0.00,119710.16,0.00,119710.16,0.00,119710.16,0.00,119710.16,2604.15,119710.16,2604.15,119710.16,2604.15,119710.16,2604.15,119710.16,2604.15,119710.16,29056.42,119710.16,601154.93,1239178.73,313918,2379.4984,844.7069,1439.0102,854.4239,13592399.80,0.00,6407099.60,1151.1,0.0,287.9,Compliant,Non-Compliant,-940.4882,9.7170,0.00,2604.15,0.00,0.00
1012830001,91094.73,91094.73,0.00,91094.73,0.00,91094.73,0.00,91094.73,0.00,91094.73,4817.58,91094.73,4817.58,91094.73,4817.58,91094.73,4817.58,91094.73,4817.58,91094.73,17858.48,91094.73,460291.25,952893.72,130715,990.8197,351.7347,584.9989,369.7108,4951288.10,0.00,3687396.40,419.3,0.0,165.7,Compliant,Non-Compliant,-405.8208,17.9760,0.00,4817.58,0.00,0.00
1008560009,86105.88,86105.88,0.00,86105.88,0.00,86105.88,0.00,86105.88,0.00,86105.88,2197.87,86105.88,2197.87,86105.88,2197.87,86105.88,2197.87,86105.88,2197.87,86105.88,30820.41,86105.88,432727.26,902868.53,217991,1652.3718,586.5815,870.4709,594.7825,6534006.80,5970747.10,0.00,553.4,317.1,0.0,Compliant,Non-Compliant,-781.9009,8.2010,0.00,2197.87,0.00,0.00
1005970012,140236.26,140236.26,0.00,140236.26,0.00,140236.26,0.00,140236.26,0.00,140236.26,0.00,140236.26,0.00,140236.26,0.00,140236.26,0.00,140236.26,0.00,140236.26,41359.63,140236.26,701181.28,1443722.18,427972,3244.0278,1151.6093,1519.3246,945.6581,13596294.90,6926293.70,0.00,1151.5,367.9,0.0,Compliant,Compliant,-1724.7032,-205.9512,0.00,0.00,0.00,0.00
1005630031,55164.00,55164.00,0.00,55164.00,0.00,55164.00,0.00,55164.00,0.00,55164.00,6038.16,55164.00,6038.16,55164.00,6038.16,55164.00,6038.16,55164.00,6038.16,55164.00,10737.73,55164.00,281858.14,592568.50,115000,871.7000,309.4480,638.7001,331.9784,7269517.00,433915.90,0.00,615.7,23.0,0.0,Compliant,Non-Compliant,-232.9999,22.5305,0.00,6038.16,0.00,0.00
1001270018,216801.30,216801.30,0.00,216801.30,0.00,216801.30,0.00,216801.30,0.00,216801.30,0.00,216801.30,0.00,216801.30,0.00,216801.30,0.00,216801.30,0.00,216801.30,40461.10,216801.30,1084006.52,2208474.13,507000,3843.0600,1364.2620,2244.1511,1213.5101,24253401.40,0.00,4231750.70,2054.0,0.0,190.1,Compliant,Compliant,-1598.9089,-150.7519,0.00,0.00,0.00,0.00
1008130023,222131.52,222131.52,0.00,222131.52,0.00,222131.52,0.00,222131.52,0.00,222131.52,0.00,222131.52,0.00,222131.52,0.00,222131.52,0.00,222131.52,0.00,222131.52,39742.88,222131.52,1110657.61,2261058.11,479620,3635.5196,1290.5864,2176.3735,1119.8333,25040742.00,1048298.00,0.00,2120.7,55.7,0.0,Compliant,Compliant,-1459.1461,-170.7532,0.00,0.00,0.00,0.00
1008490063,32359.94,32359.94,0.00,32359.94,0.00,32359.94,0.00,32359.94,0.00,32359.94,5753.25,32359.94,5753.25,32359.94,5753.25,32359.94,5753.25,32359.94,5753.25,32359.94,10969.82,32359.94,167552.95,363335.47,98394,745.8265,264.7637,443.7940,286.2310,3734353.23,2401280.00,0.00,316.3,127.5,0.0,Compliant,Non-Compliant,-302.0325,21.4674,0.00,5753.25,0.00,0.00
1012710038,164247.78,164247.78,0.00,164247.78,0.00,164247.78,0.00,164247.78,0.00,164247.78,0.00,164247.78,0.00,164247.78,0.00,164247.78,0.00,164247.78,0.00,164247.78,39538.09,164247.78,821238.90,1682015.89,543411,4119.0554,1462.2386,1906.8471,1113.3696,18495251.70,0.00,7578138.80,1566.4,0.0,340.5,Compliant,Compliant,-2212.2083,-348.8690,0.00,0.00,0.00,0.00
1000670023,216747.50,216747.50,0.00,216747.50,0.00,216747.50,0.00,216747.50,0.00,216747.50,0.00,216747.50,0.00,216747.50,0.00,216747.50,0.00,216747.50,0.00,216747.50,39361.74,216747.50,1083737.48,2206836.69,558327,4232.1187,1502.3753,2283.3726,1291.5679,23217065.30,0.00,7058117.30,1966.3,0.0,317.1,Compliant,Compliant,-1948.7461,-210.8074,0.00,0.00,0.00,0.00
1012687501,170670.63,170670.63,0.00,170670.63,0.00,170670.63,0.00,170670.63,0.00,170670.63,0.00,170670.63,0.00,170670.63,0.00,170670.63,0.00,170670.63,0.00,170670.63,39295.18,170670.63,853353.13,1746001.43,730175,5534.7265,1964.7929,3152.8268,1721.9752,33912182.80,5287268.20,0.00,2872.0,280.8,0.0,Compliant,Compliant,-2381.8997,-242.8177,0.00,0.00,0.00,0.00
1010287502,30549.54,30549.54,0.00,30549.54,0.00,30549.54,0.00,30549.54,0.00,30549.54,6494.65,30549.54,6494.65,30549.54,6494.65,30549.54,6494.65,30549.54,6494.65,30549.54,6494.65,30549.54,159242.33,344463.26,98341,745.4248,264.6211,601.5651,328.0168,6483285.60,988442.40,0.00,549.1,52.5,0.0,Compliant,Non-Compliant,-143.8597,63.3957,0.00,16990.06,0.00,10495.41
1012610021,69525.79,69525.79,0.00,69525.79,0.00,69525.79,0.00,69525.79,0.00,69525.79,2655.60,69525.79,2655.60,69525.79,2655.60,69525.79,2655.60,69525.79,2655.60,69525.79,25621.31,69525.79,350284.56,734157.23,187567,1421.7579,504.7150,694.9190,514.6240,4273118.10,6270551.70,0.00,361.9,333.0,0.0,Compliant,Non-Compliant,-726.8388,9.9090,0.00,2655.60,0.00,0.00
1008570062,19871.35,19871.35,0.00,19871.35,0.00,19871.35,0.00,19871.35,0.00,19871.35,6220.72,19871.35,6220.72,19871.35,6220.72,19871.35,6220.72,19871.35,6220.72,19871.35,7381.76,19871.35,105577.47,237198.85,58500,443.4300,157.4148,265.3015,180.6265,2006857.05,1795159.90,0.00,170.0,95.3,0.0,Compliant,Non-Compliant,-178.1285,23.2116,0.00,6220.72,0.00,0.00
1008290032,21531.77,21531.77,0.00,21531.77,0.00,21531.77,0.00,21531.77,0.00,21531.77,6321.03,21531.77,6321.03,21531.77,6321.03,21531.77,6321.03,21531.77,6321.03,21531.77,6321.03,21531.77,113979.89,253243.91,50234,380.7737,135.1723,294.9692,177.4266,2785840.87,1111589.90,0.00,235.9,59.0,0.0,Compliant,Non-Compliant,-85.8045,42.2544,0.00,11324.17,0.00,5003.13
1008510041,85785.55,85785.55,0.00,85785.55,0.00,85785.55,0.00,85785.55,0.00,85785.55,3804.25,85785.55,3804.25,85785.55,3804.25,85785.55,3804.25,85785.55,3804.25,85785.55,18829.67,85785.55,432732.00,895706.41,211732,1604.9286,569.7395,1042.3125,583.9344,10799398.40,1074262.00,1572629.30,914.6,57.1,70.7,Compliant,Non-Compliant,-562.6161,14.1949,0.00,3804.25,0.00,0.00
1002250008,116942.69,116942.69,0.00,116942.69,0.00,116942.69,0.00,116942.69,0.00,116942.69,626.22,116942.69,626.22,116942.69,626.22,116942.69,626.22,116942.69,626.22,116942.69,34697.08,116942.69,585339.67,1207255.08,321641,2438.0388,865.4883,1364.7644,867.8250,11777810.80,6915882.70,0.00,997.5,367.3,0.0,Compliant,Non-Compliant,-1073.2744,2.3366,0.00,626.22,0.00,0.00
1000110021,196323.24,196323.24,0.00,196323.24,0.00,196323.24,0.00,196323.24,0.00,196323.24,0.00,196323.24,0.00,196323.24,0.00,196323.24,0.00,196323.24,0.00,196323.24,37141.32,196323.24,981616.22,2000373.76,361710,2741.7618,973.3081,1337.6661,861.4646,10908673.30,0.00,9210137.10,923.9,0.0,413.8,Compliant,Compliant,-1404.0957,-111.8435,0.00,0.00,0.00,0.00
1000890012,230936.43,230936.43,0.00,230936.43,0.00,230936.43,0.00,230936.43,0.00,230936.43,0.00,230936.43,0.00,230936.43,0.00,230936.43,0.00,230936.43,0.00,230936.43,36906.09,230936.43,1154682.16,2346270.41,756138,5731.5260,2034.6554,3896.2177,1955.1068,46005684.70,0.00,0.00,3896.2,0.0,0.0,Compliant,Compliant,-1835.3084,-79.5487,0.00,0.00,0.00,0.00
1007887501,100961.15,100961.15,0.00,100961.15,0.00,100961.15,0.00,100961.15,0.00,100961.15,0.00,100961.15,0.00,100961.15,0.00,100961.15,0.00,100961.15,0.00,100961.15,36903.42,100961.15,504805.77,1046514.96,345216,2616.7373,928.9252,1260.4588,859.0159,9514475.60,8561073.20,0.00,805.8,454.7,0.0,Compliant,Compliant,-1356.2785,-69.9092,0.00,0.00,0.00,0.00
1004760007,129472.92,129472.92,0.00,129472.92,0.00,129472.92,0.00,129472.92,0.00,129472.92,0.00,129472.92,0.00,129472.92,0.00,129472.92,0.00,129472.92,0.00,129472.92,36293.89,129472.92,647364.59,1331023.08,303214,2298.3621,815.9040,1341.6318,800.1585,12833293.60,4797235.60,0.00,1086.9,254.8,0.0,Compliant,Compliant,-956.7304,-15.7454,0.00,0.00,0.00,0.00
1007840041,157040.38,157040.38,0.00,157040.38,0.00,157040.38,0.00,157040.38,0.00,157040.38,0.00,157040.38,0.00,157040.38,0.00,157040.38,0.00,157040.38,0.00,157040.38,36278.84,157040.38,785201.91,1606682.66,491253,3723.6977,1321.8891,1543.8569,951.3901,13692298.40,22410.00,8525864.30,1159.6,1.2,383.1,Compliant,Compliant,-2179.8408,-370.4990,0.00,0.00,0.00,0.00
1006450029,74998.17,74998.17,0.00,74998.17,0.00,74998.17,0.00,74998.17,0.00,74998.17,2765.89,74998.17,2765.89,74998.17,2765.89,74998.17,2765.89,74998.17,2765.89,74998.17,22321.70,74998.17,377756.73,786132.82,144000,1091.5200,387.4827,589.6808,397.8032,4547634.90,3851290.10,0.00,385.1,204.5,0.0,Compliant,Non-Compliant,-501.8392,10.3205,0.00,2765.89,0.00,0.00
1000200001,129034.29,129034.29,0.00,129034.29,0.00,129034.29,0.00,129034.29,0.00,129034.29,0.00,129034.29,0.00,129034.29,0.00,129034.29,0.00,129034.29,0.00,129034.29,36065.21,129034.29,645171.45,1326408.11,300954,2281.2313,809.8227,1033.8787,718.6670,7073962.20,0.00,9676952.00,599.1,0.0,434.8,Compliant,Compliant,-1247.3526,-91.1557,0.00,0.00,0.00,0.00
1013090032,158223.80,158223.80,0.00,158223.80,0.00,158223.80,0.00,158223.80,0.00,158223.80,0.00,158223.80,0.00,158223.80,0.00,158223.80,0.00,158223.80,0.00,158223.80,35742.76,158223.80,791119.02,1617980.81,516710,3916.6618,1390.3901,1803.3631,1016.6917,18422778.10,0.00,5411518.40,1560.2,0.0,243.1,Compliant,Compliant,-2113.2987,-373.6985,0.00,0.00,0.00,0.00
1012850015,181935.08,181935.08,0.00,181935.08,0.00,181935.08,0.00,181935.08,0.00,181935.08,0.00,181935.08,0.00,181935.08,0.00,181935.08,0.00,181935.08,0.00,181935.08,35497.94,181935.08,909675.38,1854848.70,401686,3044.7799,1080.8776,1764.6300,1080.3137,15832006.70,0.00,9432866.30,1340.8,0.0,423.8,Compliant,Compliant,-1280.1498,-0.5639,0.00,0.00,0.00,0.00
1008090053,201465.58,201465.58,0.00,201465.58,0.00,201465.58,0.00,201465.58,0.00,201465.58,0.00,201465.58,0.00,201465.58,0.00,201465.58,0.00,201465.58,0.00,201465.58,35333.85,201465.58,1007327.90,2049989.66,806417,6112.6409,2169.9488,2726.8485,1494.0197,28969373.00,0.00,6085793.30,2453.4,0.0,273.4,Compliant,Compliant,-3385.7923,-675.9291,0.00,0.00,0.00,0.00
1013200046,200199.37,200199.37,0.00,200199.37,0.00,200199.37,0.00,200199.37,0.00,200199.37,0.00,200199.37,0.00,200199.37,0.00,200199.37,0.00,200199.37,0.00,200199.37,35213.74,200199.37,1000996.85,2037207.44,417356,3163.5585,1123.0432,2070.9115,1039.1753,24452869.30,0.00,0.00,2070.9,0.0,0.0,Compliant,Compliant,-1092.6470,-83.8679,0.00,0.00,0.00,0.00
1013010033,231871.46,231871.46,0.00,231871.46,0.00,231871.46,0.00,231871.46,0.00,231871.46,0.00,231871.46,0.00,231871.46,0.00,231871.46,0.00,231871.46,0.00,231871.46,35139.04,231871.46,1159357.28,2353853.59,761384,5771.2907,2048.7717,1959.7419,1389.1810,12735178.90,343600.00,19206589.50,1078.5,18.2,863.0,Compliant,Compliant,-3811.5488,-659.5906,0.00,0.00,0.00,0.00
1005780047,125315.65,125315.65,0.00,125315.65,0.00,125315.65,0.00,125315.65,0.00,125315.65,0.00,125315.65,0.00,125315.65,0.00,125315.65,0.00,125315.65,0.00,125315.65,35013.75,125315.65,626578.27,1288170.28,332960,2523.8368,895.9461,1128.2864,680.8114,10605469.90,4332706.80,0.00,898.2,230.1,0.0,Compliant,Compliant,-1395.5504,-215.1346,0.00,0.00,0.00,0.00
1008690058,55031.17,55031.17,0.00,55031.17,0.00,55031.17,0.00,55031.17,0.00,55031.17,4796.80,55031.17,4796.80,55031.17,4796.80,55031.17,4796.80,55031.17,4796.80,55031.17,10880.37,55031.17,279952.63,585176.02,91212,691.3870,245.4380,380.4967,263.3365,2655817.90,433591.00,2950092.30,224.9,23.0,132.5,Compliant,Non-Compliant,-310.8903,17.8985,0.00,4796.80,0.00,0.00
1000747501,214810.86,214810.86,0.00,214810.86,0.00,214810.86,0.00,214810.86,0.00,214810.86,0.00,214810.86,0.00,214810.86,0.00,214810.86,0.00,214810.86,0.00,214810.86,34613.10,214810.86,1074054.31,2182721.72,744146,5640.6267,2002.3868,3439.1336,1729.6423,40516138.80,147339.00,0.00,3431.3,7.8,0.0,Compliant,Compliant,-2201.4930,-272.7444,0.00,0.00,0.00,0.00
1008887503,211133.13,211133.13,0.00,211133.13,0.00,211133.13,0.00,211133.13,0.00,211133.13,0.00,211133.13,0.00,211133.13,0.00,211133.13,0.00,211133.13,0.00,211133.13,34561.13,211133.13,1055665.65,2145892.44,687251,5209.3626,1849.2907,3551.9331,1797.0386,41563058.00,0.00,711352.90,3520.0,0.0,32.0,Compliant,Compliant,-1657.4295,-52.2521,0.00,0.00,0.00,0.00
1012630007,18403.32,18403.32,0.00,18403.32,0.00,18403.32,0.00,18403.32,0.00,18403.32,5641.97,18403.32,5641.97,18403.32,5641.97,18403.32,5641.97,18403.32,5641.97,18403.32,5641.97,18403.32,97658.56,217885.01,81726,619.4831,219.9126,431.0240,264.2852,3951825.35,1814050.00,0.00,334.7,96.3,0.0,Compliant,Non-Compliant,-188.4591,44.3726,0.00,11891.86,0.00,6249.89
1012870014,130744.33,130744.33,0.00,130744.33,0.00,130744.33,0.00,130744.33,0.00,130744.33,0.00,130744.33,0.00,130744.33,0.00,130744.33,0.00,130744.33,0.00,130744.33,33691.49,130744.33,653721.67,1341134.82,492669,3734.4310,1325.6994,1759.9514,1037.5565,16889682.40,1427252.00,5647990.50,1430.4,75.8,253.8,Compliant,Compliant,-1974.4796,-288.1428,0.00,0.00,0.00,0.00
1012920052,127527.05,127527.05,0.00,127527.05,0.00,127527.05,0.00,127527.05,0.00,127527.05,0.00,127527.05,0.00,127527.05,0.00,127527.05,0.00,127527.05,0.00,127527.05,33281.42,127527.05,637635.26,1308551.95,400943,3039.1479,1078.8783,1441.3045,919.4497,11978816.70,0.00,9499655.00,1014.5,0.0,426.8,Compliant,Compliant,-1597.8434,-159.4286,0.00,0.00,0.00,0.00
1000200009,142199.28,142199.28,0.00,142199.28,0.00,142199.28,0.00,142199.28,0.00,142199.28,0.00,142199.28,0.00,142199.28,0.00,142199.28,0.00,142199.28,0.00,142199.28,33198.85,142199.28,710996.40,1455191.65,394763,2992.3035,1062.2488,1701.0279,978.8624,16880567.00,256427.00,5737707.40,1429.6,13.6,257.8,Compliant,Compliant,-1291.2757,-83.3864,0.00,0.00,0.00,0.00
1000200016,133090.83,133090.83,0.00,133090.83,0.00,133090.83,0.00,133090.83,0.00,133090.83,0.00,133090.83,0.00,133090.83,0.00,133090.83,0.00,133090.83,0.00,133090.83,33082.32,133090.83,665454.16,1363990.64,354072,2683.8658,952.7553,1570.0466,945.9552,14477636.00,2130.00,7652429.50,1226.1,0.1,343.8,Compliant,Compliant,-1113.8192,-6.8002,0.00,0.00,0.00,0.00
1005480009,25241.67,25241.67,2125.19,25241.67,2125.19,25241.67,2125.19,25241.67,2125.19,25241.67,4072.08,25241.67,4072.08,25241.67,4072.08,25241.67,4072.08,25241.67,4072.08,25241.67,4072.08,27366.86,138781.20,285349.96,55224,418.5979,148.5996,426.5277,214.0300,5036346.14,0.00,0.00,426.5,0.0,0.0,Non-Compliant,Non-Compliant,7.9298,65.4303,2125.19,17535.33,0.00,13463.25
1000100016,168464.77,168464.77,0.00,168464.77,0.00,168464.77,0.00,168464.77,0.00,168464.77,0.00,168464.77,0.00,168464.77,0.00,168464.77,0.00,168464.77,0.00,168464.77,32456.48,168464.77,842323.87,1717104.22,336025,2547.0695,904.1935,1322.3380,793.4245,12277784.60,0.00,6288302.50,1039.8,0.0,282.5,Compliant,Compliant,-1224.7315,-110.7690,0.00,0.00,0.00,0.00
