bbl,address,office_sqft,total_gross_floor_area,elec_tariff,gas_tariff,steam_tariff,Gas_Jan_2023_kBtu,Gas_Feb_2023_kBtu,Gas_Mar_2023_kBtu,Gas_Apr_2023_kBtu,Gas_May_2023_kBtu,Gas_Jun_2023_kBtu,Gas_Jul_2023_kBtu,Gas_Aug_2023_kBtu,Gas_Sep_2023_kBtu,Gas_Oct_2023_kBtu,Gas_Nov_2023_kBtu,Gas_Dec_2023_kBtu,District_Steam_Jan_2023_kBtu,District_Steam_Feb_2023_kBtu,District_Steam_Mar_2023_kBtu,District_Steam_Apr_2023_kBtu,District_Steam_May_2023_kBtu,District_Steam_Jun_2023_kBtu,District_Steam_Jul_2023_kBtu,District_Steam_Aug_2023_kBtu,District_Steam_Sep_2023_kBtu,District_Steam_Oct_2023_kBtu,District_Steam_Nov_2023_kBtu,District_Steam_Dec_2023_kBtu,Elec_HVAC_Jan_2023_kBtu,Elec_HVAC_Feb_2023_kBtu,Elec_HVAC_Mar_2023_kBtu,Elec_HVAC_Apr_2023_kBtu,Elec_HVAC_May_2023_kBtu,Elec_HVAC_Jun_2023_kBtu,Elec_HVAC_Jul_2023_kBtu,Elec_HVAC_Aug_2023_kBtu,Elec_HVAC_Sep_2023_kBtu,Elec_HVAC_Oct_2023_kBtu,Elec_HVAC_Nov_2023_kBtu,Elec_HVAC_Dec_2023_kBtu,Elec_NonHVAC_Jan_2023_kBtu,Elec_NonHVAC_Feb_2023_kBtu,Elec_NonHVAC_Mar_2023_kBtu,Elec_NonHVAC_Apr_2023_kBtu,Elec_NonHVAC_May_2023_kBtu,Elec_NonHVAC_Jun_2023_kBtu,Elec_NonHVAC_Jul_2023_kBtu,Elec_NonHVAC_Aug_2023_kBtu,Elec_NonHVAC_Sep_2023_kBtu,Elec_NonHVAC_Oct_2023_kBtu,Elec_NonHVAC_Nov_2023_kBtu,Elec_NonHVAC_Dec_2023_kBtu,Gas_Jan_2023_Cost_USD,Gas_Feb_2023_Cost_USD,Gas_Mar_2023_Cost_USD,Gas_Apr_2023_Cost_USD,Gas_May_2023_Cost_USD,Gas_Jun_2023_Cost_USD,Gas_Jul_2023_Cost_USD,Gas_Aug_2023_Cost_USD,Gas_Sep_2023_Cost_USD,Gas_Oct_2023_Cost_USD,Gas_Nov_2023_Cost_USD,Gas_Dec_2023_Cost_USD,Steam_Jan_2023_Cost_USD,Steam_Feb_2023_Cost_USD,Steam_Mar_2023_Cost_USD,Steam_Apr_2023_Cost_USD,Steam_May_2023_Cost_USD,Steam_Jun_2023_Cost_USD,Steam_Jul_2023_Cost_USD,Steam_Aug_2023_Cost_USD,Steam_Sep_2023_Cost_USD,Steam_Oct_2023_Cost_USD,Steam_Nov_2023_Cost_USD,Steam_Dec_2023_Cost_USD,Elec_HVAC_Jan_2023_Cost_USD,Elec_HVAC_Feb_2023_Cost_USD,Elec_HVAC_Mar_2023_Cost_USD,Elec_HVAC_Apr_2023_Cost_USD,Elec_HVAC_May_2023_Cost_USD,Elec_HVAC_Jun_2023_Cost_USD,Elec_HVAC_Jul_2023_Cost_USD,Elec_HVAC_Aug_2023_Cost_USD,Elec_HVAC_Sep_2023_Cost_USD,Elec_HVAC_Oct_2023_Cost_USD,Elec_HVAC_Nov_2023_Cost_USD,Elec_HVAC_Dec_2023_Cost_USD,Elec_NonHVAC_Jan_2023_Cost_USD,Elec_NonHVAC_Feb_2023_Cost_USD,Elec_NonHVAC_Mar_2023_Cost_USD,Elec_NonHVAC_Apr_2023_Cost_USD,Elec_NonHVAC_May_2023_Cost_USD,Elec_NonHVAC_Jun_2023_Cost_USD,Elec_NonHVAC_Jul_2023_Cost_USD,Elec_NonHVAC_Aug_2023_Cost_USD,Elec_NonHVAC_Sep_2023_Cost_USD,Elec_NonHVAC_Oct_2023_Cost_USD,Elec_NonHVAC_Nov_2023_Cost_USD,Elec_NonHVAC_Dec_2023_Cost_USD
1000290070,"75 Broad St, New York, NY 10004",653245.0,671172.0,84546.0,SC-4 (Large Volume Firm Service),SC-2 (Annual Power Service),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2432082.99,2269944.124,1945666.392,1297110.928,810694.33,324277.732,162138.866,162138.866,324277.732,972833.196,1945666.392,3567055.052,1907621.41,1622107.438,1140814.91,742194.536,447378.39,1289563.114,1754362.382,1754362.382,1289563.114,660415.69,955231.936,1683932.245,2140087.79,2212564.462,2480819.69,2453365.365,2535144.21,2119034.187,2080309.518,2080309.518,2119034.187,2535144.21,2453365.365,2150739.655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86976.5,81178.07,69581.2,46387.47,28992.17,11596.87,5798.43,5798.43,11596.87,34790.6,69581.2,127565.54,116816.93,77465.32,60788.32,41142.33,34307.82,119287.68,162754.13,151960.71,73320.54,41270.41,50118.25,94814.32,131052.46,105663.16,132190.47,135998.26,194410.96,196015.75,192992.6,180193.86,120481.69,158425.12,128720.98,121098.05
1000290073,"44 Beaver St, New York, NY 10004",97596.0,97596.0,122591.0,SC-2 (Small General Service),SC-1 (General Service),9083.8,8418.8,8451.9,4676.6,3564.7,3251.5,3534.1,3367.6,3175.4,3861.3,7103.0,8641.4,810128.4,756119.8,648102.7,432068.5,216034.2,108017.1,108017.1,108017.1,162025.7,324051.4,540085.6,756119.8,112329.9469,87825.35211,63315.95157,50346.10762,42565.34555,91910.25224,105349.2303,105349.2303,91910.25224,42565.34555,50346.10762,93707.60829,206910.1447,213679.1789,238188.5795,233422.8627,241203.6248,209594.2788,213890.8614,213890.8614,209594.2788,241203.6248,233422.8627,207796.9228,232.32,215.5,216.33,120.82,92.69,84.76,91.91,87.7,82.84,100.19,182.21,221.13,46137.97,43062.1,36910.37,24606.92,12303.46,6151.73,6151.73,6151.73,9227.59,18455.19,30758.64,43062.1,6764.36,4501.92,2898.03,2403.36,3691.46,9334.92,10945.93,10270.94,5093.89,2707.61,2565.46,5071.45,12459.85,10953.17,10902.12,11142.83,20918.28,21287.57,22223.56,20853.13,11616.23,15343.15,11894.4,11245.97
1000330001,"77 Water St, New York, NY 10005",372360.87,546882.0,3163585.0,SC-3 (General Firm Service),SC-2 (Annual Power Service),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4266799.74,3982346.424,3413439.792,2275626.528,1422266.58,568906.632,284453.316,284453.316,568906.632,1706719.896,3413439.792,6257972.952,478956.6558,324922.9302,370142.9025,369784.8032,382260.75,537048.2294,601595.7075,621187.7175,438693.7094,231525.65,183337.1032,289319.7258,795072.9442,823994.1698,911783.6975,899428.5968,929409.55,760193.8706,773440.2925,768360.8825,785693.1906,929409.55,899428.5968,804103.2742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152589.91,142417.25,122071.93,81381.28,50863.3,20345.32,10172.66,10172.66,20345.32,61035.96,122071.93,223798.53,24397.59,11473.84,13917.64,14844.43,30655.39,51777.05,58370.98,55666.59,21301.26,12571.85,8123.03,15330.96,40500.24,29097.3,34283.71,36106.15,74533.98,73290.62,75044.54,68855.24,38150.2,50466.96,39850.56,42609.18
1000390012,"110 Maiden Lane, New York, NY 10005",1049691.0,1049691.0,84546.0,SC-4 (Large Volume Firm Service),SC-2 (Annual Power Service),1272133.5,1249513.3,1109579.2,851767.3,854630.6,733076.8,715615.5,721191.1,738238.0,795840.5,1057852.8,1212386.8,4800308.353,3013931.877,2139938.371,889442.8208,2096081.176,4366043.64,6278007.942,6398664.643,3954264.904,1752180.827,1287430.839,1847806.908,905398.3562,905743.8928,497333.8755,374018.8838,528243.61,703913.3331,1416956.369,1041090.179,1020820.163,315846.51,567028.9838,434605.3412,1185475.344,1217885.007,1372441.924,1351088.216,1396124.49,1168592.167,1028765.431,1126212.221,1086431.137,1396124.49,1351088.216,1207894.059,26112.07,25648.36,22779.71,17494.56,17553.26,15061.41,14703.45,14817.75,15167.21,16348.06,21719.32,24887.26,171669.32,107784.67,76528.78,31808.38,74960.36,156139.08,224515.02,228829.97,141412.99,62661.74,46041.29,66081.54,55552.27,43346.9,26569.22,20785.22,40561.57,65202.14,131565.72,90290.54,58137.24,19783.91,29815.7,24549.58,72736.87,58285.29,73320.38,75083.56,107202.44,108244.46,95521.83,97672.92,61873.89,87450.09,71043.36,68230.4
1000400003,"60 Wall St, New York, NY 10005",1374625.1,1625483.0,3163583.0,SC-4 (Large Volume Firm Service),SC-2 (Annual Power Service),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,790893.09,738166.884,632714.472,421809.648,263631.03,105452.412,52726.206,52726.206,105452.412,316357.236,632714.472,1159976.532,1028784.05,799457.5125,714707.5583,250091.879,227724.465,298465.3967,432367.9628,301165.7828,253793.8967,113434.365,213932.879,854988.7849,516669.6501,542519.3875,608761.0417,622059.421,642794.735,544679.5033,530699.3372,564714.7172,556261.0033,642794.735,622059.421,524945.6151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28284.03,26398.43,22627.23,15084.82,9428.01,3771.2,1885.6,1885.6,3771.2,11313.61,22627.23,41483.25,52446.04,28291.69,26932.09,10101.4,16499.22,26165.61,38306.39,24478.95,12276.26,6154.52,9540.0,45361.24,26339.13,19199.0,22939.74,25125.45,46572.14,47750.5,47018.22,45900.37,26906.89,34875.59,27739.75,27850.87
1000400014,"48 Wall St, New York, NY 10005",259055.0,313918.0,3163581.0,SC-3 (General Firm Service),SC-2 (Annual Power Service),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1806144.119,1575826.651,973417.5949,164047.6967,441.1960805,0.0,665.7462028,567.6627094,96.46673258,112260.3307,602289.2365,1171342.899,388849.7752,266216.2521,290685.1395,241518.7226,202981.19,443034.2555,662591.1915,617538.1815,442699.9955,251708.49,194940.8226,268287.0952,739906.4248,765763.1479,848002.2605,834042.9774,861844.41,719182.2445,690061.5085,701741.9185,719268.9045,861844.41,834042.9774,745647.5048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64591.59,56354.94,34811.5,5866.7,15.78,0.0,23.81,20.3,3.45,4014.67,21539.15,41889.73,22881.28,11437.01,13376.21,11803.73,12686.8,33760.19,51503.69,43478.3,25723.16,15903.08,10260.33,16426.71,43538.68,32898.22,39021.79,40762.13,53867.29,54803.27,53638.98,49406.74,41793.25,54451.82,43898.22,45654.58
1000420031,"80 Maiden Lane, New York, NY 10038",429598.1875,527605.0,3163583.0,SC-3 (General Firm Service),SC-2 (Annual Power Service),218526.0,204656.0,229080.0,248853.0,264186.0,248093.0,232922.0,246444.0,239771.0,260464.0,252723.0,243684.0,1224372.104,1062421.7,531696.0662,65223.5004,2479.199619,79.06049963,47.38335748,0.0,2551.289382,6130.012311,190703.3665,587110.4175,395135.8826,252164.7079,289989.7352,159206.055,231736.4002,594934.1393,805259.2052,811038.8252,533817.4793,230547.2002,291507.255,440688.7676,801555.1174,830015.2921,918430.8648,902167.645,932239.8998,747925.4607,723468.9948,721970.5748,763770.5207,932239.8998,902167.645,799385.9324,4812.57,4507.43,5044.76,5479.77,5817.09,5463.05,5129.28,5426.77,5279.96,5735.21,5564.91,5366.05,43786.17,37994.48,19014.59,2332.53,88.66,2.83,1.69,0.0,91.24,219.22,6819.96,20996.33,20182.09,8945.62,10938.74,6413.6,16754.02,52020.18,71177.93,65703.84,25693.03,12451.63,12946.92,23399.3,40940.5,29445.04,34644.24,36343.71,67398.83,65397.51,63948.38,58488.24,36760.84,50349.36,40068.63,42445.08
1000430001,"44 Wall St, New York, NY 10005",289049.0,289049.0,3163581.0,SC-3 (General Firm Service),SC-2 (Annual Power Service),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,818565.765,763994.714,654852.612,436568.408,272855.255,109142.102,54571.051,54571.051,109142.102,327426.306,654852.612,1200563.122,199697.7011,148315.6155,185988.5843,144237.879,178543.885,405303.5867,532413.6548,609220.8247,396651.8417,145441.685,101561.179,153694.4711,424970.7989,438884.7845,484870.9158,477800.821,493727.515,372722.1133,355694.3453,335781.3753,374965.1583,493727.515,477800.821,427161.4289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29273.67,27322.09,23418.93,15612.62,9757.89,3903.16,1951.58,1951.58,3903.16,11709.47,23418.93,42934.71,11760.83,6378.92,8566.64,7056.18,11166.49,30897.09,41399.77,42905.93,23059.63,9196.09,5350.67,9418.34,25027.88,18876.05,22333.18,23374.22,30878.69,28413.34,27658.32,23648.26,21798.85,31217.77,25172.56,26176.29
1000460001,"2 Wall St, New York, NY 10005",153090.0,173159.0,122591.0,SC-2 (Small General Service),SC-1 (General Service),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,917153.7757,809744.5737,375843.3211,138475.0622,33741.43822,615.9706482,0.0,0.0,0.0,43.41827603,103797.4959,374916.1443,211341.4481,140491.1909,175211.2635,130108.5581,92149.87,144235.9684,300289.7745,304921.8945,234586.6084,81293.97,129066.6581,145877.9381,395322.0519,409395.2091,452322.4365,445805.6419,460665.83,408411.1316,382812.9255,381612.0055,384986.8916,460665.83,445805.6419,398439.3619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52233.21,46116.11,21404.81,7886.35,1921.62,35.08,0.0,0.0,0.0,2.47,5911.42,21352.01,12704.91,7187.87,7997.94,6194.65,7980.24,14634.18,31164.31,29691.19,12973.38,5161.31,6561.16,7879.79,23765.0,20945.64,20647.36,21225.45,39893.95,41437.4,39728.63,37158.75,21290.99,29247.42,22662.71,21522.24
1000460009,"14 Wall St, New York, NY 10005",814801.0,1087770.0,84546.0,SC-4 (Large Volume Firm Service),SC-2 (Annual Power Service),274012.0,304232.0,309847.0,258710.0,240394.0,225972.0,208433.0,207801.0,171966.0,213561.0,210505.0,207728.0,7950599.956,7028224.392,6087129.527,3363796.809,3038069.105,5075799.603,6353536.481,7176516.877,4855316.913,2784609.459,4482492.647,6561780.332,1183121.967,851902.5056,830772.7498,427008.135,558933.4426,1306516.817,2116801.138,2048682.838,1496167.247,561748.7426,647677.935,1065023.952,2143986.333,2217831.795,2460809.25,2419712.765,2500369.857,2080986.183,1951569.562,1969229.862,2031817.553,2500369.857,2419712.765,2149610.048,5650.58,6270.09,6385.2,5336.89,4961.41,4665.76,4306.21,4293.25,3558.64,4411.33,4348.69,4291.76,284330.5,251344.37,217688.8,120296.59,108647.86,181521.48,227216.09,256647.63,173636.54,99583.6,160303.55,234663.33,72483.58,40710.26,44280.02,23679.04,42860.03,120857.19,196360.88,177441.26,85059.66,35108.69,33992.47,59994.47,131350.61,105984.55,131160.64,134181.25,191732.91,192498.2,181033.5,170559.65,115512.29,156270.39,126995.23,121090.92
1000480001,"140 Broadway, New York, NY 10005",1113972.0,1272119.0,84546.0,SC-4 (Large Volume Firm Service),SC-2 (Annual Power Service),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9646.393936,8581.871005,7229.078447,4405.772736,2912.789269,4220.574912,5112.957988,5393.07467,4133.676433,3257.466681,4956.858891,6765.885032,1653571.239,1028488.339,915446.7084,587510.64,740278.308,1686141.279,3152182.511,2431588.016,1704005.154,672599.208,634495.34,1232764.104,2948635.561,3058302.861,3396608.492,3329226.96,3440201.192,2892079.221,2622968.689,2809789.484,2887447.846,3440201.192,3329226.96,2968673.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.98,306.91,258.53,157.56,104.17,150.94,182.85,192.87,147.83,116.49,177.27,241.96,101234.17,49108.44,48757.94,32550.0,56730.9,155906.12,292282.56,210529.43,96817.17,42006.47,33276.96,69396.5,180520.01,146028.38,180907.99,184450.03,263638.32,267411.07,243211.8,243274.51,164057.33,214854.12,174605.75,167116.8
1000490002,"111 Broadway, New York, NY 10006",423593.0,450000.0,3163583.0,SC-3 (General Firm Service),SC-2 (Annual Power Service),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2739603.389,2264612.402,1609256.38,637235.0746,143910.6132,565.0513365,0.0,45.3823949,27.24969694,105679.3897,783721.5439,1384021.224,341843.8624,192748.5786,183474.3645,192304.9516,240122.49,689053.1647,966233.4615,982630.4265,803799.5197,344283.89,191943.0516,317768.7274,855079.3376,885176.8214,981442.2355,958237.8484,990179.11,779594.4353,739674.1385,735423.0735,749845.3803,990179.11,958237.8484,856225.7726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97974.09,80987.39,57550.46,22788.89,5146.55,20.21,0.0,1.62,0.97,3779.32,28027.56,49495.57,17460.1,6838.15,6923.89,7739.71,17354.37,60227.04,85371.55,79567.9,38634.59,18574.07,8527.96,16880.07,43674.25,31403.48,37037.32,38566.25,71563.19,68140.85,65353.91,59550.43,36041.28,53420.03,42574.13,45483.24
1000500001,"115 Broadway, New York, NY 10006",374003.0,400000.0,3163583.0,SC-3 (General Firm Service),SC-2 (Annual Power Service),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2528882.156,2090414.517,1485466.693,588216.9017,132848.3591,525.7473757,0.0,45.38243243,27.24971947,97545.89171,723429.1994,1277556.803,695478.6355,591386.2642,415917.0383,270588.5145,163104.765,470147.5096,639603.6278,639603.6278,470147.5096,240773.665,348257.4145,613926.2905,780231.0645,806654.5358,904454.7618,894445.4855,924260.335,772555.3904,758437.1723,758437.1723,772555.3904,924260.335,894445.4855,784114.5095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90438.25,74757.71,53123.47,21035.9,4750.94,18.8,0.0,1.62,0.97,3488.45,25871.38,45688.17,35465.59,20919.77,15673.26,10888.88,11797.38,41123.63,56556.32,51837.07,22636.84,13003.74,15461.64,32568.74,39787.49,28534.7,34083.12,35993.79,66851.84,67575.14,67064.06,61468.01,37197.28,49917.57,39710.84,41597.2
1000510007,68 TRINITY PLACE,238952.85,281121.0,3163585.0,SC-3 (General Firm Service),SC-2 (Annual Power Service),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463757.0776,375100.8491,222302.367,173365.9613,146573.04,321987.7727,461705.049,461705.049,321987.7727,211716.54,303653.0613,463757.0776,708827.2224,732339.8509,819994.733,803787.6387,830580.56,720309.3273,710879.251,710879.251,720309.3273,830580.56,803787.6387,708827.2224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23625.52,13246.55,8361.58,6962.36,11757.19,31047.23,44802.02,41379.29,15637.69,11497.71,13453.39,24572.34,36110.32,25862.31,30842.93,32280.06,66624.05,69454.85,68980.88,63710.97,34982.62,45106.44,35611.91,37557.46
1000640012,"150 Broadway, New York, NY 10038",272517.0,276000.0,83386.0,SC-3 (General Firm Service),SC-2 (Annual Power Service),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,781144.62,729068.312,624915.696,416610.464,260381.54,104152.616,52076.308,52076.308,104152.616,312457.848,624915.696,1145678.776,271687.0834,231023.6155,162476.9895,105704.6903,63716.49,183661.9519,249859.6065,249859.6065,183661.9519,94057.59,136045.8903,239828.8234,304795.4166,315117.6845,353323.1105,349413.0097,361060.11,301796.9481,296281.6935,296281.6935,301796.9481,361060.11,349413.0097,306312.4766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27935.41,26073.05,22348.33,14898.88,9311.8,3724.72,1862.36,1862.36,3724.72,11174.16,22348.33,40971.93,18854.93,12857.93,10068.21,6815.8,4289.65,15009.46,20678.58,19124.4,12352.67,6784.06,8312.35,15561.38,21152.62,17538.3,21894.38,22530.04,24308.04,24663.85,24520.5,22677.57,20298.15,26042.05,21348.98,19875.2
1000640015,"160 Broadway, New York, NY 10038",141000.0,150000.0,83386.0,SC-2 (Small General Service),SC-1 (General Service),78956.0,71181.0,78768.0,76129.0,78672.0,69243.0,69245.0,77677.0,64516.0,96342.0,76366.0,70020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172284.7822,144025.8736,144754.8435,45311.37,72887.45564,253914.3045,397792.8302,362513.5502,299784.4695,154907.5557,160951.27,221351.8072,225280.4178,232788.4264,258430.1565,256764.43,265323.2443,190934.7955,162191.7698,171338.2498,179042.5305,265323.2443,256764.43,222943.8928,2000.09,1803.38,1995.33,1928.56,1992.9,1754.35,1754.4,1967.73,1634.75,2439.95,1934.56,1774.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11965.81,8023.67,8975.64,2925.2,4910.25,20754.07,32920.34,27748.1,20163.39,11175.0,9837.7,14369.0,15646.55,12968.62,16024.18,16576.1,17874.2,15606.34,13422.59,13114.85,12042.34,19140.37,15694.01,14472.35
1000650007,"15 Maiden Lane, New York, NY 10038",123372.0,144200.0,83386.0,SC-2 (Small General Service),SC-1 (General Service),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706906.3154,628918.9965,473683.5368,192470.098,52778.53529,5317.595288,306.9216072,1309.00536,2241.326477,66021.03001,269697.9304,447833.2089,78849.38838,75053.748,61437.33225,69667.55,112621.845,215053.9875,350724.5258,248652.6458,184904.7075,84991.845,52153.25,47585.74338,130765.8116,134496.952,149938.6677,147933.15,152864.255,92178.4125,61935.67425,88398.75425,99994.8925,152864.255,147933.15,132254.5566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40259.32,35817.83,26976.95,10961.45,3005.81,302.84,17.48,74.55,127.65,3759.99,15359.68,25504.74,5488.73,4191.58,3819.38,4503.84,7593.66,17592.93,29041.24,19052.42,12455.03,6142.5,3196.93,3100.05,9102.66,7511.36,9321.26,9563.53,10307.05,7540.84,5128.5,6773.35,6735.58,11047.75,9068.13,8615.93
1000660001,"19 Liberty St, New York, NY 10038",640000.0,640000.0,84546.0,SC-4 (Large Volume Firm Service),SC-2 (Annual Power Service),76415.1,72317.2,75225.0,72750.0,83825.0,75421.9,65778.1,74300.0,68903.2,87823.2,86508.0,86625.5,8649351.031,7475827.071,6010332.096,3148924.957,2170877.081,1737198.162,1546157.289,1547016.045,1498531.088,2059143.877,4790095.581,7025196.922,999596.195,485005.2165,591778.4634,571663.1678,787707.3366,1609463.882,2163597.665,1977831.32,1507442.762,776934.1366,739462.3678,1060804.475,2502581.805,2594392.984,2869753.736,2804451.932,2897933.663,2387183.518,2337000.935,2385162.58,2413633.438,2897933.663,2804451.932,2499667.125,1599.84,1515.84,1575.45,1524.71,1751.75,1579.48,1381.78,1556.48,1445.85,1833.71,1806.75,1809.16,309319.34,267351.6,214942.36,112612.31,77635.22,62125.93,55293.9,55324.61,53590.68,73639.4,171304.09,251236.1,61232.15,23176.93,31536.95,31684.21,60379.24,148842.99,200674.34,171283.65,85678.32,48534.73,38793.26,59740.04,153300.38,123978.17,152934.42,155435.66,222132.05,220766.39,216757.54,206559.26,137183.35,181032.64,147125.59,140770.74
1000670001,"59 Maiden Lane, New York, NY 10038",1073000.0,1073000.0,84546.0,SC-4 (Large Volume Firm Service),SC-2 (Annual Power Service),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6711278.025,6263859.49,5369022.42,3579348.28,2237092.675,894837.07,447418.535,447418.535,894837.07,2684511.21,5369022.42,9843207.77,1175686.856,865442.8115,876561.6195,601250.9094,808039.99,1472225.233,1846929.991,1959908.522,1400389.033,719112.49,626960.5094,1008974.996,2796294.944,2886348.589,3199486.281,3136671.59,3241227.31,2754983.567,2762393.609,2733102.878,2773607.767,3241227.31,3136671.59,2804233.604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240009.69,224009.05,192007.75,128005.17,80003.23,32001.29,16000.65,16000.65,32001.29,96003.88,192007.75,352014.21,71998.35,41332.48,46693.16,33315.09,61927.17,136140.69,171298.1,169714.48,79582.42,44915.04,32886.03,56811.42,171243.42,137848.43,170431.96,173801.84,248403.58,254760.85,256205.03,236667.75,157620.78,202443.77,164528.2,157895.37
1000680011,"75 Maiden Lane, New York, NY 10038",131772.1,155026.0,83386.0,SC-2 (Small General Service),SC-1 (General Service),10043.0,9071.0,10043.0,11508.0,12097.0,11707.0,12097.0,12179.0,14860.0,14811.0,14277.0,14753.0,598350.9661,473642.8375,478990.4419,359153.1808,136744.9319,29298.38321,6622.196272,381.945279,123494.3022,400332.1927,599245.3418,572884.8804,84814.72251,46555.0785,46422.28762,34554.825,103174.2025,284408.1788,449372.2084,386326.3984,294364.9688,134026.1025,36252.125,76186.55751,174018.3775,180539.7215,200127.1124,195810.675,202337.6975,122075.2212,85833.79162,102179.0016,119493.8313,202337.6975,195810.675,174429.2425,256.59,232.0,256.59,293.65,308.55,298.69,308.55,310.63,378.46,377.22,363.71,375.75,34076.94,26974.63,27279.19,20454.29,7787.82,1668.58,377.14,21.75,7033.18,22799.49,34127.88,32626.61,5898.64,2598.88,2883.7,2233.27,6952.96,23250.75,37191.61,29575.68,19805.64,9674.36,2220.52,4954.91,12102.51,10078.41,12431.65,12655.21,13635.64,9979.82,7103.9,7822.43,8039.85,14605.28,11993.82,11344.29
1000750030,"111 John St, New York, NY 10038",251664.6,296076.0,3163581.0,SC-3 (General Firm Service),SC-2 (Annual Power Service),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1597085.396,1315503.574,1004768.195,411693.9759,89407.92211,22040.00408,17895.95119,22693.48483,40369.03045,184749.5268,807908.1043,1262897.235,195057.5936,153471.8843,155716.743,110645.2065,192561.26,369306.6837,466234.191,471831.291,336682.7187,127448.26,75186.1064,111996.8186,307316.3064,317652.7157,352363.057,348172.3935,359778.14,252426.2163,238902.609,237451.509,260884.2813,359778.14,348172.3935,311271.5814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57115.2,47045.23,35932.66,14723.06,3197.42,788.2,640.0,811.57,1443.68,6607.04,28892.53,45163.91,11492.84,6604.88,7177.65,5417.24,12047.66,28161.34,36263.6,33241.92,19582.18,8062.89,3964.36,6868.15,18107.15,13670.64,16241.92,17046.7,22509.63,19248.66,18581.79,16729.16,15173.59,22761.0,18358.21,19088.58
