bbl,address,office_sqft,total_gross_floor_area,elec_tariff,gas_tariff,steam_tariff,Gas_Jan_2023_kBtu,Gas_Feb_2023_kBtu,Gas_Mar_2023_kBtu,Gas_Apr_2023_kBtu,Gas_May_2023_kBtu,Gas_Jun_2023_kBtu,Gas_Jul_2023_kBtu,Gas_Aug_2023_kBtu,Gas_Sep_2023_kBtu,Gas_Oct_2023_kBtu,Gas_Nov_2023_kBtu,Gas_Dec_2023_kBtu,District_Steam_Jan_2023_kBtu,District_Steam_Feb_2023_kBtu,District_Steam_Mar_2023_kBtu,District_Steam_Apr_2023_kBtu,District_Steam_May_2023_kBtu,District_Steam_Jun_2023_kBtu,District_Steam_Jul_2023_kBtu,District_Steam_Aug_2023_kBtu,District_Steam_Sep_2023_kBtu,District_Steam_Oct_2023_kBtu,District_Steam_Nov_2023_kBtu,District_Steam_Dec_2023_kBtu,Elec_HVAC_Jan_2023_kBtu,Elec_HVAC_Feb_2023_kBtu,Elec_HVAC_Mar_2023_kBtu,Elec_HVAC_Apr_2023_kBtu,Elec_HVAC_May_2023_kBtu,Elec_HVAC_Jun_2023_kBtu,Elec_HVAC_Jul_2023_kBtu,Elec_HVAC_Aug_2023_kBtu,Elec_HVAC_Sep_2023_kBtu,Elec_HVAC_Oct_2023_kBtu,Elec_HVAC_Nov_2023_kBtu,Elec_HVAC_Dec_2023_kBtu,Elec_NonHVAC_Jan_2023_kBtu,Elec_NonHVAC_Feb_2023_kBtu,Elec_NonHVAC_Mar_2023_kBtu,Elec_NonHVAC_Apr_2023_kBtu,Elec_NonHVAC_May_2023_kBtu,Elec_NonHVAC_Jun_2023_kBtu,Elec_NonHVAC_Jul_2023_kBtu,Elec_NonHVAC_Aug_2023_kBtu,Elec_NonHVAC_Sep_2023_kBtu,Elec_NonHVAC_Oct_2023_kBtu,Elec_NonHVAC_Nov_2023_kBtu,Elec_NonHVAC_Dec_2023_kBtu,Gas_Jan_2023_Cost_USD,Gas_Feb_2023_Cost_USD,Gas_Mar_2023_Cost_USD,Gas_Apr_2023_Cost_USD,Gas_May_2023_Cost_USD,Gas_Jun_2023_Cost_USD,Gas_Jul_2023_Cost_USD,Gas_Aug_2023_Cost_USD,Gas_Sep_2023_Cost_USD,Gas_Oct_2023_Cost_USD,Gas_Nov_2023_Cost_USD,Gas_Dec_2023_Cost_USD,Steam_Jan_2023_Cost_USD,Steam_Feb_2023_Cost_USD,Steam_Mar_2023_Cost_USD,Steam_Apr_2023_Cost_USD,Steam_May_2023_Cost_USD,Steam_Jun_2023_Cost_USD,Steam_Jul_2023_Cost_USD,Steam_Aug_2023_Cost_USD,Steam_Sep_2023_Cost_USD,Steam_Oct_2023_Cost_USD,Steam_Nov_2023_Cost_USD,Steam_Dec_2023_Cost_USD,Elec_HVAC_Jan_2023_Cost_USD,Elec_HVAC_Feb_2023_Cost_USD,Elec_HVAC_Mar_2023_Cost_USD,Elec_HVAC_Apr_2023_Cost_USD,Elec_HVAC_May_2023_Cost_USD,Elec_HVAC_Jun_2023_Cost_USD,Elec_HVAC_Jul_2023_Cost_USD,Elec_HVAC_Aug_2023_Cost_USD,Elec_HVAC_Sep_2023_Cost_USD,Elec_HVAC_Oct_2023_Cost_USD,Elec_HVAC_Nov_2023_Cost_USD,Elec_HVAC_Dec_2023_Cost_USD,Elec_NonHVAC_Jan_2023_Cost_USD,Elec_NonHVAC_Feb_2023_Cost_USD,Elec_NonHVAC_Mar_2023_Cost_USD,Elec_NonHVAC_Apr_2023_Cost_USD,Elec_NonHVAC_May_2023_Cost_USD,Elec_NonHVAC_Jun_2023_Cost_USD,Elec_NonHVAC_Jul_2023_Cost_USD,Elec_NonHVAC_Aug_2023_Cost_USD,Elec_NonHVAC_Sep_2023_Cost_USD,Elec_NonHVAC_Oct_2023_Cost_USD,Elec_NonHVAC_Nov_2023_Cost_USD,Elec_NonHVAC_Dec_2023_Cost_USD,pct_office,Office_Elec_Usage_Current_Jan_kBtu,Office_Gas_Usage_Current_Jan_kBtu,Office_Steam_Usage_Current_Jan_kBtu,Office_Elec_Cost_Current_Jan_USD,Office_Gas_Cost_Current_Jan_USD,Office_Steam_Cost_Current_Jan_USD,Office_Elec_Usage_Current_Feb_kBtu,Office_Gas_Usage_Current_Feb_kBtu,Office_Steam_Usage_Current_Feb_kBtu,Office_Elec_Cost_Current_Feb_USD,Office_Gas_Cost_Current_Feb_USD,Office_Steam_Cost_Current_Feb_USD,Office_Elec_Usage_Current_Mar_kBtu,Office_Gas_Usage_Current_Mar_kBtu,Office_Steam_Usage_Current_Mar_kBtu,Office_Elec_Cost_Current_Mar_USD,Office_Gas_Cost_Current_Mar_USD,Office_Steam_Cost_Current_Mar_USD,Office_Elec_Usage_Current_Apr_kBtu,Office_Gas_Usage_Current_Apr_kBtu,Office_Steam_Usage_Current_Apr_kBtu,Office_Elec_Cost_Current_Apr_USD,Office_Gas_Cost_Current_Apr_USD,Office_Steam_Cost_Current_Apr_USD,Office_Elec_Usage_Current_May_kBtu,Office_Gas_Usage_Current_May_kBtu,Office_Steam_Usage_Current_May_kBtu,Office_Elec_Cost_Current_May_USD,Office_Gas_Cost_Current_May_USD,Office_Steam_Cost_Current_May_USD,Office_Elec_Usage_Current_Jun_kBtu,Office_Gas_Usage_Current_Jun_kBtu,Office_Steam_Usage_Current_Jun_kBtu,Office_Elec_Cost_Current_Jun_USD,Office_Gas_Cost_Current_Jun_USD,Office_Steam_Cost_Current_Jun_USD,Office_Elec_Usage_Current_Jul_kBtu,Office_Gas_Usage_Current_Jul_kBtu,Office_Steam_Usage_Current_Jul_kBtu,Office_Elec_Cost_Current_Jul_USD,Office_Gas_Cost_Current_Jul_USD,Office_Steam_Cost_Current_Jul_USD,Office_Elec_Usage_Current_Aug_kBtu,Office_Gas_Usage_Current_Aug_kBtu,Office_Steam_Usage_Current_Aug_kBtu,Office_Elec_Cost_Current_Aug_USD,Office_Gas_Cost_Current_Aug_USD,Office_Steam_Cost_Current_Aug_USD,Office_Elec_Usage_Current_Sep_kBtu,Office_Gas_Usage_Current_Sep_kBtu,Office_Steam_Usage_Current_Sep_kBtu,Office_Elec_Cost_Current_Sep_USD,Office_Gas_Cost_Current_Sep_USD,Office_Steam_Cost_Current_Sep_USD,Office_Elec_Usage_Current_Oct_kBtu,Office_Gas_Usage_Current_Oct_kBtu,Office_Steam_Usage_Current_Oct_kBtu,Office_Elec_Cost_Current_Oct_USD,Office_Gas_Cost_Current_Oct_USD,Office_Steam_Cost_Current_Oct_USD,Office_Elec_Usage_Current_Nov_kBtu,Office_Gas_Usage_Current_Nov_kBtu,Office_Steam_Usage_Current_Nov_kBtu,Office_Elec_Cost_Current_Nov_USD,Office_Gas_Cost_Current_Nov_USD,Office_Steam_Cost_Current_Nov_USD,Office_Elec_Usage_Current_Dec_kBtu,Office_Gas_Usage_Current_Dec_kBtu,Office_Steam_Usage_Current_Dec_kBtu,Office_Elec_Cost_Current_Dec_USD,Office_Gas_Cost_Current_Dec_USD,Office_Steam_Cost_Current_Dec_USD,Elec_HVAC_Jan_2023_Pct,Elec_HVAC_Feb_2023_Pct,Elec_HVAC_Mar_2023_Pct,Elec_HVAC_Apr_2023_Pct,Elec_HVAC_May_2023_Pct,Elec_HVAC_Jun_2023_Pct,Elec_HVAC_Jul_2023_Pct,Elec_HVAC_Aug_2023_Pct,Elec_HVAC_Sep_2023_Pct,Elec_HVAC_Oct_2023_Pct,Elec_HVAC_Nov_2023_Pct,Elec_HVAC_Dec_2023_Pct
1008120016,"141 W 36th St, New York, NY 10018",102713.453,165000,122591,SC-3 (General Firm Service),,581817.9,557989.9,476664.1,161305,64646,17198,15747,15540,12328,70966,406008,506500,0,0,0,0,0,0,0,0,0,0,0,0,23321.01956,17761.84334,12242.43118,8050.982134,7329.685965,15043.96346,20750.43375,19080.37872,15878.99097,7948.224865,11143.67663,21372.62203,35440.17594,36669.57986,40951.91422,40195.05207,41534.88714,36294.76524,36155.14505,36588.12228,36078.27663,41534.88714,40195.05207,35532.95677,12804.99,12280.78,10491.61,3553.71,1427.21,383.36,351.43,346.88,276.22,1566.25,8937.18,11148,0,0,0,0,0,0,0,0,0,0,0,0,1426.86,927.87,573.93,394.03,644.64,1544.98,2177.66,1880.68,897.77,515.18,579.9,1178.03,2168.35,1915.61,1919.86,1967.22,3652.95,3727.4,3794.3,3606.35,2039.81,2692.15,2091.7,1958.53,0.622505776,36579.18359,362185.0032,0,2238.03899,7971.180234,0,33883.87532,347351.9356,0,1770.082723,7644.856481,0,33113.78725,296726.1553,0,1552.398679,6531.087822,0,30033.43495,100413.2942,0,1469.891763,2212.205,0,30418.47899,40242.50838,0,2675.274597,888.4464682,0,31958.65514,10705.85433,0,3282.087002,238.6438142,0,35424.05148,9802.598451,0,3717.579593,218.7672048,0,34653.9634,9673.739755,0,3415.707867,215.9348035,0,32343.69917,7674.251204,0,1828.660517,171.9485454,0,30803.52303,44176.74488,0,1996.58145,974.9996713,0,31958.65514,252742.325,0,1663.086431,5563.446169,0,35424.05148,315299.1754,0,1952.526716,6939.694388,0,0.396877895,0.326315982,0.230145349,0.166873449,0.15,0.293033424,0.364646739,0.34275,0.305616359,0.160625,0.217061795,0.375580435
1007890075,"264 W 40th St, New York, NY 10018",103823,116100,122591,SC-3 (General Firm Service),,838230.1,689852.4,498578.2,223518.2,171084.8,146967.9,59111.8,58506.9,59937.5,68721.1,70144.6,69387.7,0,0,0,0,0,0,0,0,0,0,0,0,114311.0767,81843.69582,72846.32258,44664.91789,49911.84084,105566.9691,151049.0073,143934.4445,106829.5156,49911.84085,57294.63165,95901.34857,224709.9745,232330.4691,258069.0356,253101.2014,261537.9081,225731.9872,222377.0543,224221.5706,225404.6603,261537.9081,253101.2014,225586.6282,18446.06,15181.75,10973.72,4922.4,3768.87,3238.29,1305.46,1292.15,1323.62,1516.86,1548.18,1531.53,0,0,0,0,0,0,0,0,0,0,0,0,6882.21,4194.59,3332.71,2131.64,4327.45,10719.77,15689.24,14028.45,5918.46,3173.8,2918.36,5188.79,13528.88,11907.21,11806.61,12079.27,22675.85,22921.88,23097.98,21853.56,12487.63,16630.71,12891.95,12205.49,0.894254953,303171.2541,749591.4184,0,18252.71832,16495.48051,0,280951.803,616903.9253,0,14399.1144,13576.35513,0,295922.698,445856.0246,0,13538.41189,9813.303459,0,266278.8269,199882.2574,0,12708.17665,4401.880579,0,278515.4805,152993.4297,0,24147.83476,3370.330663,0,296265.7325,131426.7725,0,30084.21213,2895.856871,0,333938.105,52861.01991,0,34685.66358,1167.41407,0,329225.3398,52320.08509,0,32087.66515,1155.511537,0,297102.0572,53599.40622,0,16459.73714,1183.65374,0,278515.4805,61454.18402,0,17710.28115,1356.459567,0,277573.011,62727.15595,0,14138.44802,1384.467633,0,287492.2154,62050.29438,0,15554.92104,1369.578288,0,0.337179878,0.26050422,0.220135817,0.15,0.160256481,0.318645643,0.404495087,0.390960459,0.321548845,0.160256481,0.184585698,0.298304619
1012620001,"1180 Ave Of The Americas, New York, NY 10036",317756,327766,3163585,SC-4 (Large Volume Firm Service),SC-2 (Annual Power Service),0,0,0,0,0,0,0,0,0,0,0,0,1888278.954,1714710.672,1226402.007,546971.8329,585667.2932,798512.3922,843022.3265,580426.3,354995.5174,402760.5788,720922.8397,1304780.787,322715.6277,231055.8208,205655.0196,126095.1031,140907.8763,298029.8293,426431.7735,406346.4008,301594.169,140907.8762,161750.4931,270742.4758,634386.645,655900.3318,728563.7855,714538.9178,738356.8817,637271.925,627800.496,633007.8148,636347.8369,738356.8817,714538.9178,636861.557,0,0,0,0,0,0,0,0,0,0,0,0,67528.9,61321.73,43858.77,19560.89,20944.72,28556.52,30148.29,20757.29,12695.4,14403.58,25781.75,46661.76,16444.65,8163.02,7737.05,5065.44,11303.92,28739.41,41382.19,36421.1,14649.51,7654.11,7168.99,14350.11,32326.49,23172.46,27409.68,28704.15,59232.52,61452.98,60923.59,56736.92,30909.69,40107.52,31669.28,33755.44,0.96945992,927872.2923,0,1830610.763,47281.66546,0,65466.56196,859868.4404,0,1662343.27,30378.49192,0,59448.95943,905687.6877,0,1188947.591,34073.34604,0,42519.31964,814960.9903,0,530267.2691,32738.26401,0,18963.49885,852411.9416,0,567780.967,68382.25145,0,20305.06657,906737.5635,0,774125.7595,87437.90716,0,27684.40158,1022035.931,0,817276.3569,99181.35325,0,29227.5588,1007612.254,0,562700.0341,90312.96658,0,20123.36069,909297.1816,0,344153.9257,44167.81837,0,12307.68146,852411.9415,0,390460.2383,46302.98598,0,13963.69351,849527.4618,0,698905.7982,37652.14611,0,24994.37328,879885.7326,0,1264932.677,46636.40263,0,45236.7061,0.337179878,0.26050422,0.220135817,0.15,0.160256481,0.318645643,0.404495087,0.390960459,0.321548845,0.160256481,0.184585699,0.29830462
1008630006,"1 E 33rd St, New York, NY 10016",112866,127866,83386,SC-3 (General Firm Service),,492050,606586.1,592627,169262,83439,3742,0,0,0,99083,450795,567947.9,0,0,0,0,0,0,0,0,0,0,0,0,79135.02437,61169.26267,54541.72724,35282.715,51581.50214,167177.1353,304139.2079,256421.4329,182625.8603,61873.30214,46213.815,76779.76937,178039.5756,183693.5373,204002.6727,199935.385,206599.8978,156593.1648,127748.9921,140120.2671,152587.9398,206599.8978,199935.385,178151.7306,10830.1,13349.89,13042.79,3728.76,1840.66,87.32,0,0,0,2184.83,9922.49,12499.85,0,0,0,0,0,0,0,0,0,0,0,0,5503.77,3413.43,3387.33,2280.09,3478.34,13674.31,25181.44,19639.44,12294.79,4469.54,2829.92,4993.13,12382.48,10250.64,12669.64,12920.54,13931.83,12808.6,10577.08,10731.88,10272.57,14924.16,12243.12,11585.54,0.882689691,227005.3681,434327.4623,0,15788.00848,9559.61762,0,216137.8692,535427.297,0,12061.13372,11783.81028,0,228214.4764,523105.7434,0,14173.32188,11512.73627,0,207624.592,149405.8224,0,13417.43939,3291.338011,0,227894.0601,73650.74511,0,15367.77757,1624.731606,0,285788.7061,3303.024823,0,23376.19164,77.0764638,0,381223.2617,0,0,31563.67696,0,0,350023.2706,0,0,26808.45106,0,0,295889.7656,0,0,19919.97602,0,0,236978.5258,87459.54263,0,17118.61906,1928.526917,0,217273.3612,397912.0992,0,13304.81702,8758.47963,0,225025.4069,501321.7562,0,14633.8211,11033.48873,0,0.307709332,0.249810354,0.210956908,0.15,0.199787832,0.516344876,0.704208191,0.646644307,0.544804123,0.230463607,0.187747167,0.30117804
1005640007,"113 University Pl, New York, NY 10003",52239,57739,122591,SC-3 (General Firm Service),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56849.33033,40702.61114,36228.02603,22212.8139,24822.22033,52500.69965,75119.88481,71581.66134,53128.59086,24822.22025,28493.8392,47693.78092,111753.051,115542.8851,128343.2218,125872.6121,130068.3659,112261.3196,110592.8402,111510.1574,112098.533,130068.3659,125872.6121,112189.0295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3434.45,2094.58,1665.36,1065.39,2157.96,5342.39,7817.29,6990.85,2954.7,1584.22,1457.65,2591,6751.35,5945.9,5899.78,6037.21,11307.69,11423.53,11508.75,10890.37,6234.26,8301.31,6439.25,6094.76,0.904743761,152541.9526,0,0,9215.538998,0,0,141362.1379,0,0,7274.574113,0,0,148894.8097,0,0,6844.513214,0,0,133979.3652,0,0,6426.033035,0,0,140136.2915,0,0,12182.96282,0,0,149067.4089,0,0,15168.86151,0,0,168022.4292,0,0,17485.11411,0,0,165651.1806,0,0,16177.92223,0,0,149488.2094,0,0,8313.654227,0,0,140136.2914,0,0,8943.871589,0,0,139662.0837,0,0,7144.671004,0,0,144652.9752,0,0,7858.387167,0,0,0.337179878,0.26050422,0.220135817,0.15,0.160256481,0.318645644,0.404495087,0.390960458,0.321548845,0.160256481,0.184585698,0.298304619
1007750058,"226 W 26th St, New York, NY 10001",76173,103873,83386,SC-3 (General Firm Service),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47120.81412,23343.642,32090.6415,44774.9571,67512.4157,159836.7021,242676.4262,210907.5512,172537.0971,71906.1157,56227.4571,62960.06412,120498.1859,124869.958,137951.4585,134980.2429,139479.5843,93541.09786,76563.47379,84799.84879,90248.40286,139479.5843,134980.2429,119743.9359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3284.01,1306.69,1997.63,2897.63,4557.3,13083.51,20106.92,16166.62,11625.53,5199.51,3447.56,4101.25,8397.93,6989.76,8587.42,8735.3,9415.3,7656.85,6343.65,6500.13,6080.93,10085.73,8276.26,7800.18,0.733328199,122919.7394,0,0,8566.696019,0,0,108689.2123,0,0,6084.020735,0,0,124696.6669,0,0,7762.315651,0,0,131819.5571,0,0,8530.755604,0,0,151793.0705,0,0,10246.50159,0,0,185809.0857,0,0,15209.49084,0,0,234107.6209,0,0,19396.94886,0,0,216850.575,0,0,16622.16695,0,0,192708.0174,0,0,12984.64642,0,0,155015.0946,0,0,11209.09752,0,0,140217.9982,0,0,8597.407804,0,0,133981.9953,0,0,8727.654226,0,0,0.281118573,0.1575,0.188721743,0.249088522,0.326159541,0.630823624,0.760169472,0.713230549,0.656570081,0.340165469,0.294064816,0.344601454
1012980023,"425 Lexington Ave, New York, NY 10017",574066,675086,84546,SC-4 (Large Volume Firm Service),SC-2 (Annual Power Service),115448,106677,119731,113622,117975,115684,111465,115792,113194,120501,116712,112779,2235683.853,2413254.965,1610092.231,789178.7182,316462.3982,285075.654,267103.3795,275079.0148,338800.4993,634695.6668,1400287.819,1919334.901,639281.0999,388197.0235,577494.5768,565282.5406,608852.935,1061870.77,1159985.522,1018347.977,763441.9298,392450.735,421532.3406,576115.9349,1598185.1,1653125.776,1823212.823,1791012.16,1850712.565,1515712.33,1549975.578,1586696.423,1593082.77,1850712.565,1791012.16,1601192.965,2400.02,2220.21,2487.82,2362.58,2451.82,2404.86,2318.37,2407.07,2353.81,2503.6,2425.93,2345.3,79952.85,86303.17,57580.35,28222.72,11317.37,10194.92,9552.19,9837.42,12116.23,22698.08,50077.29,68639.53,39213.81,18581.83,30815.15,31368.41,46714.11,98278.05,107680.81,88275.62,43459.15,24552.97,22150.37,32498.11,98033.45,79130.16,97286.77,99386.06,141995.51,140281.9,143883.37,137542.98,90686.7,115786.46,94112.78,90321.64,0.850359806,1902651.324,98172.33888,1901135.688,116709.5534,2040.880542,67988.69002,1735858.86,90713.83303,2052135.024,83090.34886,1887.977345,73388.7469,2041465.079,101814.4299,1369157.717,108932.7238,2115.542133,48964.01526,2003698.305,96619.58188,671085.8617,111188.3457,2009.04307,23999.4667,2091515.641,100321.1981,269106.9035,160471.0759,2084.92918,9623.836558,2191873.065,98373.0238,242416.8778,202861.7928,2044.996283,8669.350193,2304441.995,94785.35578,227133.978,213920.0673,1971.448663,8122.798435,2215225.051,98464.86266,233916.1377,192027.0609,2046.875578,8365.346563,2003893.887,96255.62788,288102.3269,114072.239,2001.585415,10303.15499,1907495.909,102469.207,539719.6841,119339.0105,2128.96081,19301.53491,1881458.912,99247.19368,1190748.478,98865.50968,2062.913364,42583.71461,1851495.974,95902.72856,1632125.254,104440.9788,1994.348853,58368.29742,0.28571654,0.190169347,0.240551838,0.239903158,0.247544916,0.411963738,0.428045082,0.390913866,0.323969416,0.174954153,0.19051926,0.2646
1008690020,"271 Madison Ave, New York, NY 10016",99431,104431,122591,SC-3 (General Firm Service),,220,186,168,172,168,122,133,126,128,162,176,160,0,0,0,0,0,0,0,0,0,0,0,0,102821.878,73617.73464,65524.67103,40175.72817,44895.29243,94956.62486,135867.346,129467.855,96092.27503,44895.29243,51536.05232,86262.47835,202124.7834,208979.3559,232130.9858,227662.4596,235251.2083,203044.0754,200026.3408,201685.4681,202749.6476,235251.2083,227662.4596,202913.3262,9.84,9.09,8.7,8.78,8.7,7.68,7.93,7.77,7.82,8.56,8.87,8.52,0,0,0,0,0,0,0,0,0,0,0,0,6192.84,3774.7,2999.33,1918.45,3893.67,9644.58,14115.28,12621.31,5325.87,2855.97,2626.3,4669.38,12173.75,10715.28,10625.57,10871.19,20402.84,20622.85,20780.77,19661.53,11237.3,14965.29,11601.76,10983.68,0.952121496,290346.2716,209.4667292,0,17487.22516,9.368875525,0,269066.7647,177.0945983,0,13796.22144,8.654784403,0,283404.3494,159.9564114,0,12972.56018,8.283457019,0,255014.4962,163.7648974,0,12177.29118,8.359626739,0,266733.5055,159.9564114,0,23133.22946,8.283457019,0,283732.8727,116.1588226,0,28818.27075,7.312293093,0,319811.5997,126.632159,0,33225.27935,7.550323467,0,315298.1976,119.9673086,0,30737.18593,7.397984028,0,284533.8186,121.8715516,0,15770.15021,7.445590103,0,266733.5055,154.2436824,0,16968.00474,8.15016001,0,265830.905,167.5733834,0,13546.84178,8.445317674,0,275330.4998,152.3394394,0,14903.61491,8.11207515,0,0.337179878,0.26050422,0.220135816,0.15,0.160256481,0.318645643,0.404495087,0.390960458,0.321548845,0.160256481,0.184585698,0.29830462
1008390060,"22 W 38th St, New York, NY 10018",56000,65000,122591,SC-3 (General Firm Service),,18072.9,16749.8,16815.6,9304.5,7092.3,6469.1,7031.3,6700,6317.6,7682.3,14131.9,17192.7,0,0,0,0,0,0,0,0,0,0,0,0,47444.7919,37094.7879,26742.75407,21264.68204,17978.32205,38820.12688,44496.34702,44496.34702,38820.12688,17978.32209,21264.68204,39579.27602,87392.6235,90251.66,100603.6938,98590.79836,101877.1583,88526.32102,90341.06834,90341.06834,88526.32102,101877.1583,98590.79836,87767.17188,402.6,373.5,374.94,209.7,161.03,147.32,159.69,152.4,143.99,174.01,315.9,383.24,0,0,0,0,0,0,0,0,0,0,0,0,2871.18,1912.43,1232.74,1022.29,1565.42,3955.12,4637.01,4351.91,2163.84,1149.88,1090.53,2154.61,5288.68,4652.93,4637.43,4739.68,8870.74,9019.36,9414.53,8835.71,4934.48,6515.97,5056.07,4777.84,0.861538462,116167.6194,15570.49846,0,7030.033231,346.8553846,0,109713.8628,14430.59692,0,5656.310154,321.7846154,0,109713.8628,14487.28615,0,5057.377231,323.0252308,0,103260.1062,8016.184615,0,4964.158769,180.6646154,0,103260.1061,6110.289231,0,8991.153231,138.7335385,0,109713.8628,5573.378462,0,11178.01354,126.9218462,0,116167.6194,6057.735385,0,12105.94215,137.5790769,0,116167.6194,5772.307692,0,11361.64185,131.2984615,0,109713.8628,5442.855385,0,6115.475692,124.0529231,0,103260.1062,6618.596923,0,6604.424615,149.9163077,0,103260.1062,12175.17538,0,5295.532308,272.16,0,109713.8628,14812.17231,0,5972.572308,330.176,0,0.351866667,0.291290323,0.21,0.177419355,0.15,0.30483871,0.33,0.33,0.30483871,0.15,0.177419355,0.3108
1008690064,"16 E 40th St, New York, NY 10016",83423,89423,122591,SC-3 (General Firm Service),,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88045.12837,63037.97425,56107.98201,34401.98925,38443.29493,81310.20727,116341.5622,110861.7556,82282.65086,38443.2949,44129.6972,73865.515,173077.003,178946.4904,198770.9506,194944.6058,201442.7593,173864.1817,171280.132,172700.8226,173612.0666,201442.7593,194944.6058,173752.2227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5306.22,3234.67,2570.56,1644.25,3335.77,8261.75,12090.94,10811.54,4563.71,2447.2,2250.67,4001.34,10430.85,9182.28,9106.58,9317.43,17479.42,17665.95,17800.51,16842.25,9629.2,12823.32,9942.4,9412.25,0.932903168,243601.6636,0,0,14681.16246,0,0,225748.0737,0,0,11583.81199,0,0,237777.3637,0,0,10893.6409,0,0,213958.1651,0,0,10226.186,0,0,223790.46,0,0,19418.5567,0,0,238052.9959,0,0,24188.03347,0,0,268323.1897,0,0,27885.8284,0,0,264536.4276,0,0,25798.3083,0,0,238724.9926,0,0,13240.6107,0,0,223790.4599,0,0,14245.91649,0,0,223033.1747,0,0,11374.95363,0,0,231003.372,0,0,12513.58061,0,0,0.337179878,0.26050422,0.220135817,0.15,0.160256481,0.318645643,0.404495087,0.390960459,0.321548845,0.160256481,0.184585698,0.298304619
1006970056,"536 W 26th St, New York, NY 10001",73249,144079,3163581,SC-3 (General Firm Service),,496244,428904,409220.2,47656,44548,1036,5180,0,6216,97125,84236,365680,0,0,0,0,0,0,0,0,0,0,0,0,188844.0926,133281.2887,148570.128,103664.5935,160215.06,257968.2513,368929.296,412883.541,388306.1613,134798.76,106364.5935,163141.3526,452193.1074,467011.0113,516999.872,507169.0065,524074.64,440288.3487,428426.304,417030.759,406497.0387,524074.64,507169.0065,453417.0474,10922.37,9440.89,9007.84,1053.43,985.06,27.79,118.96,0,141.75,2141.75,1858.19,8049.96,0,0,0,0,0,0,0,0,0,0,0,0,11121.09,5731.99,6843.27,5071.53,10019.86,19668.08,28690.87,29082.75,22573.41,8522.7,5603.04,9996.1,26629.8,20084.6,23813.48,24811.97,32775.68,33568.58,33317.82,29374.88,23630.91,33134.8,26716.49,27782.06,0.5083947,325899.9151,252287.8196,0,19192.3524,5552.875021,0,305185.4238,218052.5205,0,13125.01753,4799.698441,0,338372.2606,208045.3809,0,15585.72922,4579.538116,0,310544.5649,24228.05783,0,15192.61302,535.558229,0,347889.2568,22647.9671,0,21757.02573,500.7992833,0,354989.9548,526.6969093,0,27065.2358,14.12828872,0,405371.3612,2633.484547,0,31524.88936,60.47863353,0,421924.0317,0,0,29719.54927,0,0,404073.7345,3160.181456,0,23490.03141,72.06494874,0,334967.7446,49377.83525,0,21178.45222,1088.854349,0,311917.2306,42825.13596,0,16431.07776,944.6939478,0,313455.0229,185909.7739,0,19206.21632,4092.557,0,0.294591472,0.222027317,0.223222393,0.169710038,0.234133379,0.369446205,0.462691045,0.497501418,0.488556364,0.204589774,0.173363926,0.2646
1008070028,"119 W 31st St, New York, NY 10001",208227,221227,3163581,SC-3 (General Firm Service),,582771.7,540106.1,542229.8,300028.8,228694.4,208600.2,226727.8,216046.7,203714.5,247719.6,455692.9,554387.5,0,0,0,0,0,0,0,0,0,0,0,0,229915.9069,182386.7759,95624.56246,62881.905,126008.6118,340668.8618,650840.146,557510.731,334222.4768,107095.1118,65671.505,159432.7669,313075.0931,323890.3241,363654.9376,356330.795,368208.4882,268009.2382,199472.154,223668.669,269680.5232,368208.4882,356330.795,316431.4331,12825.98,11887.33,11934.06,6605.63,5036.28,4594.2,4993.01,4758.03,4486.72,5454.83,10030.24,12201.53,0,0,0,0,0,0,0,0,0,0,0,0,13544.32,7847.53,4409.18,3079.64,7885.71,25978.39,50610.82,39273.06,19438.68,6775.66,3462.72,9774.22,18443.23,13935.97,16767.86,17451.27,23042.74,20437.59,15511.41,15756.02,15684.86,23295.71,18788.56,19399.22,0.941236829,511083.1271,548526.187,0,30107.86013,12072.28475,0,476526.6523,508367.753,0,20503.43247,11188.7928,0,432290.7803,510366.6576,0,19932.60998,11232.77679,0,394578.4325,282398.1564,0,19324.44863,6217.462236,0,465175.3361,215255.5919,0,29110.99621,4740.332218,0,572910.2448,196342.1908,0,43688.42984,4324.23024,0,800345.253,213404.5555,0,62236.6781,4699.6049,0,735274.8214,203351.1109,0,51795.39677,4478.43307,0,568415.7448,191743.59,0,33059.56942,4223.066106,0,447373.2533,233162.8108,0,28304.28095,5134.286893,0,397204.1067,428914.9403,0,20943.72423,9440.831293,0,447900.9107,521809.9326,0,27459.11616,11484.52941,0,0.423424895,0.36025089,0.208205597,0.15,0.254966111,0.559686412,0.765413068,0.713678229,0.553437351,0.225319379,0.155618832,0.335038372
